"Datum","Uhrzeit","Event","EventSec","EventC","pseudodate","Year"
2021-08-15,"21:53:58","aus",78838,-1,"2021-08-15","2021"
2021-08-15,"21:53:58","aus",78838,-1,"2021-08-15","2021"
2021-08-15,"21:54:01","aus",78841,-1,"2021-08-15","2021"
2021-08-15,"21:54:23","ein",78863,1,"2021-08-15","2021"
2021-08-15,"21:54:52","aus",78892,-1,"2021-08-15","2021"
2021-08-15,"21:55:05","ein",78905,1,"2021-08-15","2021"
2021-08-15,"21:58:26","ein",79106,1,"2021-08-15","2021"
2021-08-15,"22:03:18","aus",79398,-1,"2021-08-15","2021"
2021-08-15,"22:03:30","ein",79410,1,"2021-08-15","2021"
2021-08-15,"22:08:24","aus",79704,-1,"2021-08-15","2021"
2021-08-15,"22:08:32","ein",79712,1,"2021-08-15","2021"
2021-08-15,"22:10:07","aus",79807,-1,"2021-08-15","2021"
2021-08-15,"22:10:18","ein",79818,1,"2021-08-15","2021"
2021-08-15,"22:10:28","ein",79828,1,"2021-08-15","2021"
2021-08-15,"22:16:43","aus",80203,-1,"2021-08-15","2021"
2021-08-15,"22:16:55","aus",80215,-1,"2021-08-15","2021"
2021-08-15,"22:17:03","ein",80223,1,"2021-08-15","2021"
2021-08-15,"22:17:04","ein",80224,1,"2021-08-15","2021"
2021-08-15,"22:17:07","aus",80227,-1,"2021-08-15","2021"
2021-08-15,"22:17:20","ein",80240,1,"2021-08-15","2021"
2021-08-15,"22:19:20","aus",80360,-1,"2021-08-15","2021"
2021-08-15,"22:19:48","ein",80388,1,"2021-08-15","2021"
2021-08-15,"22:20:01","aus",80401,-1,"2021-08-15","2021"
2021-08-15,"22:20:13","ein",80413,1,"2021-08-15","2021"
2021-08-15,"22:23:42","aus",80622,-1,"2021-08-15","2021"
2021-08-15,"22:24:11","ein",80651,1,"2021-08-15","2021"
2021-08-15,"22:25:58","aus",80758,-1,"2021-08-15","2021"
2021-08-15,"22:27:01","ein",80821,1,"2021-08-15","2021"
2021-08-15,"22:27:13","ein",80833,1,"2021-08-15","2021"
2021-08-15,"22:28:57","aus",80937,-1,"2021-08-15","2021"
2021-08-15,"22:28:57","aus",80937,-1,"2021-08-15","2021"
2021-08-15,"22:29:59","ein",80999,1,"2021-08-15","2021"
2021-08-15,"22:32:08","aus",81128,-1,"2021-08-15","2021"
2021-08-15,"22:33:37","ein",81217,1,"2021-08-15","2021"
2021-08-15,"22:36:45","aus",81405,-1,"2021-08-15","2021"
2021-08-15,"22:36:53","aus",81413,-1,"2021-08-15","2021"
2021-08-15,"22:37:21","ein",81441,1,"2021-08-15","2021"
2021-08-15,"22:44:36","aus",81876,-1,"2021-08-15","2021"
2021-08-15,"22:44:46","aus",81886,-1,"2021-08-15","2021"
2021-08-15,"22:44:49","aus",81889,-1,"2021-08-15","2021"
2021-08-15,"22:44:50","aus",81890,-1,"2021-08-15","2021"
2021-08-15,"22:44:51","aus",81891,-1,"2021-08-15","2021"
2021-08-15,"22:45:06","ein",81906,1,"2021-08-15","2021"
2021-08-15,"22:45:34","ein",81934,1,"2021-08-15","2021"
2021-08-15,"22:45:37","ein",81937,1,"2021-08-15","2021"
2021-08-15,"22:48:51","aus",82131,-1,"2021-08-15","2021"
2021-08-15,"22:49:04","aus",82144,-1,"2021-08-15","2021"
2021-08-15,"22:49:45","ein",82185,1,"2021-08-15","2021"
2021-08-15,"22:51:58","aus",82318,-1,"2021-08-15","2021"
2021-08-15,"22:53:25","aus",82405,-1,"2021-08-15","2021"
2021-08-15,"22:53:29","ein",82409,1,"2021-08-15","2021"
2021-08-15,"22:53:36","ein",82416,1,"2021-08-15","2021"
2021-08-15,"22:57:06","aus",82626,-1,"2021-08-15","2021"
2021-08-15,"22:57:16","aus",82636,-1,"2021-08-15","2021"
2021-08-15,"22:57:20","ein",82640,1,"2021-08-15","2021"
2021-08-15,"22:57:41","ein",82661,1,"2021-08-15","2021"
2021-08-15,"23:04:22","aus",83062,-1,"2021-08-15","2021"
2021-08-15,"23:04:35","aus",83075,-1,"2021-08-15","2021"
2021-08-15,"23:04:46","ein",83086,1,"2021-08-15","2021"
2021-08-15,"23:12:25","aus",83545,-1,"2021-08-15","2021"
2021-08-15,"23:12:26","aus",83546,-1,"2021-08-15","2021"
2021-08-15,"23:12:53","ein",83573,1,"2021-08-15","2021"
2021-08-15,"23:12:57","ein",83577,1,"2021-08-15","2021"
2021-08-15,"23:14:43","aus",83683,-1,"2021-08-15","2021"
2021-08-15,"23:14:43","aus",83683,-1,"2021-08-15","2021"
2021-08-15,"23:15:01","ein",83701,1,"2021-08-15","2021"
2021-08-15,"23:15:51","aus",83751,-1,"2021-08-15","2021"
2021-08-15,"23:15:56","ein",83756,1,"2021-08-15","2021"
2021-08-15,"23:17:31","aus",83851,-1,"2021-08-15","2021"
2021-08-15,"23:21:44","aus",84104,-1,"2021-08-15","2021"
2021-08-15,"23:22:00","ein",84120,1,"2021-08-15","2021"
2021-08-15,"23:27:02","aus",84422,-1,"2021-08-15","2021"
2021-08-15,"23:27:11","aus",84431,-1,"2021-08-15","2021"
2021-08-15,"23:27:13","ein",84433,1,"2021-08-15","2021"
2021-08-15,"23:27:14","ein",84434,1,"2021-08-15","2021"
2021-08-15,"23:27:32","ein",84452,1,"2021-08-15","2021"
2021-08-15,"23:33:26","aus",84806,-1,"2021-08-15","2021"
2021-08-15,"23:34:15","ein",84855,1,"2021-08-15","2021"
2021-08-15,"23:35:44","aus",84944,-1,"2021-08-15","2021"
2021-08-15,"23:35:55","ein",84955,1,"2021-08-15","2021"
2021-08-15,"23:41:13","aus",85273,-1,"2021-08-15","2021"
2021-08-15,"23:41:28","ein",85288,1,"2021-08-15","2021"
2021-08-15,"23:44:22","aus",85462,-1,"2021-08-15","2021"
2021-08-15,"23:47:46","aus",85666,-1,"2021-08-15","2021"
2021-08-15,"23:47:58","ein",85678,1,"2021-08-15","2021"
2021-08-15,"23:48:06","ein",85686,1,"2021-08-15","2021"
2021-08-15,"23:48:57","aus",85737,-1,"2021-08-15","2021"
2021-08-15,"23:48:57","aus",85737,-1,"2021-08-15","2021"
2021-08-15,"23:49:03","ein",85743,1,"2021-08-15","2021"
2021-08-15,"23:49:21","ein",85761,1,"2021-08-15","2021"
2021-08-15,"23:49:38","aus",85778,-1,"2021-08-15","2021"
2021-08-15,"23:51:02","ein",85862,1,"2021-08-15","2021"
2021-08-15,"23:52:46","ein",85966,1,"2021-08-15","2021"
2021-08-15,"23:53:27","aus",86007,-1,"2021-08-15","2021"
2021-08-15,"23:53:44","aus",86024,-1,"2021-08-15","2021"
2021-08-15,"23:53:48","aus",86028,-1,"2021-08-15","2021"
2021-08-15,"23:53:56","ein",86036,1,"2021-08-15","2021"
2021-08-15,"23:53:59","ein",86039,1,"2021-08-15","2021"
2021-08-16,"00:00:32","aus",32,-1,"2021-08-15","2021"
2021-08-16,"00:00:36","aus",36,-1,"2021-08-15","2021"
2021-08-16,"00:00:41","ein",41,1,"2021-08-15","2021"
2021-08-16,"00:01:30","aus",90,-1,"2021-08-15","2021"
2021-08-16,"00:01:31","ein",91,1,"2021-08-15","2021"
2021-08-16,"00:01:32","aus",92,-1,"2021-08-15","2021"
2021-08-16,"00:01:45","ein",105,1,"2021-08-15","2021"
2021-08-16,"00:02:50","aus",170,-1,"2021-08-15","2021"
2021-08-16,"00:05:33","ein",333,1,"2021-08-15","2021"
2021-08-16,"00:05:59","ein",359,1,"2021-08-15","2021"
2021-08-16,"00:09:15","aus",555,-1,"2021-08-15","2021"
2021-08-16,"00:09:44","aus",584,-1,"2021-08-15","2021"
2021-08-16,"00:10:11","ein",611,1,"2021-08-15","2021"
2021-08-16,"00:10:16","aus",616,-1,"2021-08-15","2021"
2021-08-16,"00:10:16","ein",616,1,"2021-08-15","2021"
2021-08-16,"00:10:20","ein",620,1,"2021-08-15","2021"
2021-08-16,"00:10:21","ein",621,1,"2021-08-15","2021"
2021-08-16,"00:14:29","aus",869,-1,"2021-08-15","2021"
2021-08-16,"00:15:05","ein",905,1,"2021-08-15","2021"
2021-08-16,"00:15:19","ein",919,1,"2021-08-15","2021"
2021-08-16,"00:15:48","ein",948,1,"2021-08-15","2021"
2021-08-16,"00:16:33","ein",993,1,"2021-08-15","2021"
2021-08-16,"00:17:25","ein",1045,1,"2021-08-15","2021"
2021-08-16,"00:18:00","ein",1080,1,"2021-08-15","2021"
2021-08-16,"00:18:06","aus",1086,-1,"2021-08-15","2021"
2021-08-16,"00:19:41","ein",1181,1,"2021-08-15","2021"
2021-08-16,"00:21:10","aus",1270,-1,"2021-08-15","2021"
2021-08-16,"00:21:31","ein",1291,1,"2021-08-15","2021"
2021-08-16,"00:21:58","ein",1318,1,"2021-08-15","2021"
2021-08-16,"00:22:07","ein",1327,1,"2021-08-15","2021"
2021-08-16,"00:22:47","ein",1367,1,"2021-08-15","2021"
2021-08-16,"00:23:35","aus",1415,-1,"2021-08-15","2021"
2021-08-16,"00:23:40","ein",1420,1,"2021-08-15","2021"
2021-08-16,"00:24:17","ein",1457,1,"2021-08-15","2021"
2021-08-16,"00:24:24","ein",1464,1,"2021-08-15","2021"
2021-08-16,"00:24:27","ein",1467,1,"2021-08-15","2021"
2021-08-16,"00:24:38","ein",1478,1,"2021-08-15","2021"
2021-08-16,"00:24:41","aus",1481,-1,"2021-08-15","2021"
2021-08-16,"00:24:41","aus",1481,-1,"2021-08-15","2021"
2021-08-16,"00:25:09","ein",1509,1,"2021-08-15","2021"
2021-08-16,"00:25:28","ein",1528,1,"2021-08-15","2021"
2021-08-16,"00:25:30","aus",1530,-1,"2021-08-15","2021"
2021-08-16,"00:25:36","ein",1536,1,"2021-08-15","2021"
2021-08-16,"00:25:38","ein",1538,1,"2021-08-15","2021"
2021-08-16,"00:26:05","aus",1565,-1,"2021-08-15","2021"
2021-08-16,"00:26:06","aus",1566,-1,"2021-08-15","2021"
2021-08-16,"00:26:10","aus",1570,-1,"2021-08-15","2021"
2021-08-16,"00:26:14","ein",1574,1,"2021-08-15","2021"
2021-08-16,"00:26:30","ein",1590,1,"2021-08-15","2021"
2021-08-16,"00:27:13","ein",1633,1,"2021-08-15","2021"
2021-08-16,"00:27:15","ein",1635,1,"2021-08-15","2021"
2021-08-16,"00:27:23","ein",1643,1,"2021-08-15","2021"
2021-08-16,"00:33:01","aus",1981,-1,"2021-08-15","2021"
2021-08-16,"00:33:15","aus",1995,-1,"2021-08-15","2021"
2021-08-16,"00:33:22","ein",2002,1,"2021-08-15","2021"
2021-08-16,"00:34:11","ein",2051,1,"2021-08-15","2021"
2021-08-16,"00:34:21","aus",2061,-1,"2021-08-15","2021"
2021-08-16,"00:34:58","aus",2098,-1,"2021-08-15","2021"
2021-08-16,"00:34:58","aus",2098,-1,"2021-08-15","2021"
2021-08-16,"00:35:00","aus",2100,-1,"2021-08-15","2021"
2021-08-16,"00:37:44","ein",2264,1,"2021-08-15","2021"
2021-08-16,"00:39:32","aus",2372,-1,"2021-08-15","2021"
2021-08-16,"00:39:43","ein",2383,1,"2021-08-15","2021"
2021-08-16,"00:42:22","aus",2542,-1,"2021-08-15","2021"
2021-08-16,"00:42:28","ein",2548,1,"2021-08-15","2021"
2021-08-16,"00:44:12","aus",2652,-1,"2021-08-15","2021"
2021-08-16,"00:46:59","aus",2819,-1,"2021-08-15","2021"
2021-08-16,"00:47:07","ein",2827,1,"2021-08-15","2021"
2021-08-16,"00:47:21","ein",2841,1,"2021-08-15","2021"
2021-08-16,"00:48:12","ein",2892,1,"2021-08-15","2021"
2021-08-16,"00:48:34","aus",2914,-1,"2021-08-15","2021"
2021-08-16,"00:49:26","ein",2966,1,"2021-08-15","2021"
2021-08-16,"00:49:40","aus",2980,-1,"2021-08-15","2021"
2021-08-16,"00:50:39","aus",3039,-1,"2021-08-15","2021"
2021-08-16,"00:50:51","ein",3051,1,"2021-08-15","2021"
2021-08-16,"00:50:52","ein",3052,1,"2021-08-15","2021"
2021-08-16,"00:50:57","aus",3057,-1,"2021-08-15","2021"
2021-08-16,"00:51:15","ein",3075,1,"2021-08-15","2021"
2021-08-16,"00:51:35","aus",3095,-1,"2021-08-15","2021"
2021-08-16,"00:51:57","ein",3117,1,"2021-08-15","2021"
2021-08-16,"00:51:59","ein",3119,1,"2021-08-15","2021"
2021-08-16,"00:52:56","aus",3176,-1,"2021-08-15","2021"
2021-08-16,"00:53:11","ein",3191,1,"2021-08-15","2021"
2021-08-16,"00:53:41","aus",3221,-1,"2021-08-15","2021"
2021-08-16,"00:53:51","ein",3231,1,"2021-08-15","2021"
2021-08-16,"00:53:51","aus",3231,-1,"2021-08-15","2021"
2021-08-16,"00:53:56","ein",3236,1,"2021-08-15","2021"
2021-08-16,"00:54:31","aus",3271,-1,"2021-08-15","2021"
2021-08-16,"00:54:35","ein",3275,1,"2021-08-15","2021"
2021-08-16,"00:57:00","aus",3420,-1,"2021-08-15","2021"
2021-08-16,"00:57:21","aus",3441,-1,"2021-08-15","2021"
2021-08-16,"00:58:03","aus",3483,-1,"2021-08-15","2021"
2021-08-16,"00:58:27","ein",3507,1,"2021-08-15","2021"
2021-08-16,"00:58:40","aus",3520,-1,"2021-08-15","2021"
2021-08-16,"00:58:41","ein",3521,1,"2021-08-15","2021"
2021-08-16,"00:58:47","aus",3527,-1,"2021-08-15","2021"
2021-08-16,"00:58:50","ein",3530,1,"2021-08-15","2021"
2021-08-16,"01:03:01","ein",3781,1,"2021-08-15","2021"
2021-08-16,"01:03:21","ein",3801,1,"2021-08-15","2021"
2021-08-16,"01:06:33","ein",3993,1,"2021-08-15","2021"
2021-08-16,"01:10:46","ein",4246,1,"2021-08-15","2021"
2021-08-16,"01:11:06","aus",4266,-1,"2021-08-15","2021"
2021-08-16,"01:12:52","aus",4372,-1,"2021-08-15","2021"
2021-08-16,"01:12:54","aus",4374,-1,"2021-08-15","2021"
2021-08-16,"01:12:57","ein",4377,1,"2021-08-15","2021"
2021-08-16,"01:13:15","ein",4395,1,"2021-08-15","2021"
2021-08-16,"01:15:30","ein",4530,1,"2021-08-15","2021"
2021-08-16,"01:15:54","aus",4554,-1,"2021-08-15","2021"
2021-08-16,"01:16:13","aus",4573,-1,"2021-08-15","2021"
2021-08-16,"01:16:19","aus",4579,-1,"2021-08-15","2021"
2021-08-16,"01:16:22","aus",4582,-1,"2021-08-15","2021"
2021-08-16,"01:16:34","ein",4594,1,"2021-08-15","2021"
2021-08-16,"01:16:56","ein",4616,1,"2021-08-15","2021"
2021-08-16,"01:17:36","aus",4656,-1,"2021-08-15","2021"
2021-08-16,"01:18:07","ein",4687,1,"2021-08-15","2021"
2021-08-16,"01:20:09","ein",4809,1,"2021-08-15","2021"
2021-08-16,"01:21:05","aus",4865,-1,"2021-08-15","2021"
2021-08-16,"01:21:11","ein",4871,1,"2021-08-15","2021"
2021-08-16,"01:22:26","aus",4946,-1,"2021-08-15","2021"
2021-08-16,"01:23:00","ein",4980,1,"2021-08-15","2021"
2021-08-16,"01:23:01","ein",4981,1,"2021-08-15","2021"
2021-08-16,"01:23:04","ein",4984,1,"2021-08-15","2021"
2021-08-16,"01:23:07","ein",4987,1,"2021-08-15","2021"
2021-08-16,"01:23:45","aus",5025,-1,"2021-08-15","2021"
2021-08-16,"01:23:56","aus",5036,-1,"2021-08-15","2021"
2021-08-16,"01:25:35","ein",5135,1,"2021-08-15","2021"
2021-08-16,"01:26:44","ein",5204,1,"2021-08-15","2021"
2021-08-16,"01:31:08","aus",5468,-1,"2021-08-15","2021"
2021-08-16,"01:33:27","aus",5607,-1,"2021-08-15","2021"
2021-08-16,"01:33:29","ein",5609,1,"2021-08-15","2021"
2021-08-16,"01:33:33","ein",5613,1,"2021-08-15","2021"
2021-08-16,"01:36:23","aus",5783,-1,"2021-08-15","2021"
2021-08-16,"01:36:25","aus",5785,-1,"2021-08-15","2021"
2021-08-16,"01:36:35","ein",5795,1,"2021-08-15","2021"
2021-08-16,"01:37:28","aus",5848,-1,"2021-08-15","2021"
2021-08-16,"01:37:44","aus",5864,-1,"2021-08-15","2021"
2021-08-16,"01:38:48","ein",5928,1,"2021-08-15","2021"
2021-08-16,"01:39:05","ein",5945,1,"2021-08-15","2021"
2021-08-16,"01:39:31","ein",5971,1,"2021-08-15","2021"
2021-08-16,"01:39:42","ein",5982,1,"2021-08-15","2021"
2021-08-16,"01:39:56","ein",5996,1,"2021-08-15","2021"
2021-08-16,"01:40:19","aus",6019,-1,"2021-08-15","2021"
2021-08-16,"01:40:31","ein",6031,1,"2021-08-15","2021"
2021-08-16,"01:40:56","aus",6056,-1,"2021-08-15","2021"
2021-08-16,"01:41:00","ein",6060,1,"2021-08-15","2021"
2021-08-16,"01:42:00","ein",6120,1,"2021-08-15","2021"
2021-08-16,"01:42:14","aus",6134,-1,"2021-08-15","2021"
2021-08-16,"01:42:31","ein",6151,1,"2021-08-15","2021"
2021-08-16,"01:45:26","ein",6326,1,"2021-08-15","2021"
2021-08-16,"01:45:49","aus",6349,-1,"2021-08-15","2021"
2021-08-16,"01:45:54","aus",6354,-1,"2021-08-15","2021"
2021-08-16,"01:46:34","aus",6394,-1,"2021-08-15","2021"
2021-08-16,"01:47:49","ein",6469,1,"2021-08-15","2021"
2021-08-16,"01:48:18","aus",6498,-1,"2021-08-15","2021"
2021-08-16,"01:48:29","aus",6509,-1,"2021-08-15","2021"
2021-08-16,"01:48:29","ein",6509,1,"2021-08-15","2021"
2021-08-16,"01:49:32","ein",6572,1,"2021-08-15","2021"
2021-08-16,"01:49:44","ein",6584,1,"2021-08-15","2021"
2021-08-16,"01:50:44","aus",6644,-1,"2021-08-15","2021"
2021-08-16,"01:50:46","ein",6646,1,"2021-08-15","2021"
2021-08-16,"01:50:59","ein",6659,1,"2021-08-15","2021"
2021-08-16,"01:51:18","ein",6678,1,"2021-08-15","2021"
2021-08-16,"01:51:55","aus",6715,-1,"2021-08-15","2021"
2021-08-16,"01:51:55","aus",6715,-1,"2021-08-15","2021"
2021-08-16,"01:52:13","ein",6733,1,"2021-08-15","2021"
2021-08-16,"01:52:22","aus",6742,-1,"2021-08-15","2021"
2021-08-16,"01:52:56","ein",6776,1,"2021-08-15","2021"
2021-08-16,"01:54:46","ein",6886,1,"2021-08-15","2021"
2021-08-16,"01:54:47","ein",6887,1,"2021-08-15","2021"
2021-08-16,"01:55:05","aus",6905,-1,"2021-08-15","2021"
2021-08-16,"01:55:27","aus",6927,-1,"2021-08-15","2021"
2021-08-16,"01:56:48","ein",7008,1,"2021-08-15","2021"
2021-08-16,"01:56:49","ein",7009,1,"2021-08-15","2021"
2021-08-16,"01:57:21","aus",7041,-1,"2021-08-15","2021"
2021-08-16,"01:57:21","aus",7041,-1,"2021-08-15","2021"
2021-08-16,"01:57:27","ein",7047,1,"2021-08-15","2021"
2021-08-16,"01:59:09","ein",7149,1,"2021-08-15","2021"
2021-08-16,"01:59:28","aus",7168,-1,"2021-08-15","2021"
2021-08-16,"01:59:33","ein",7173,1,"2021-08-15","2021"
2021-08-16,"02:00:49","aus",7249,-1,"2021-08-15","2021"
2021-08-16,"02:01:09","ein",7269,1,"2021-08-15","2021"
2021-08-16,"02:02:08","aus",7328,-1,"2021-08-15","2021"
2021-08-16,"02:02:11","aus",7331,-1,"2021-08-15","2021"
2021-08-16,"02:02:15","aus",7335,-1,"2021-08-15","2021"
2021-08-16,"02:02:20","ein",7340,1,"2021-08-15","2021"
2021-08-16,"02:02:22","ein",7342,1,"2021-08-15","2021"
2021-08-16,"02:02:38","ein",7358,1,"2021-08-15","2021"
2021-08-16,"02:02:43","aus",7363,-1,"2021-08-15","2021"
2021-08-16,"02:02:52","ein",7372,1,"2021-08-15","2021"
2021-08-16,"02:03:09","ein",7389,1,"2021-08-15","2021"
2021-08-16,"02:04:13","aus",7453,-1,"2021-08-15","2021"
2021-08-16,"02:05:17","ein",7517,1,"2021-08-15","2021"
2021-08-16,"02:06:08","aus",7568,-1,"2021-08-15","2021"
2021-08-16,"02:09:19","ein",7759,1,"2021-08-15","2021"
2021-08-16,"02:09:50","aus",7790,-1,"2021-08-15","2021"
2021-08-16,"02:09:59","ein",7799,1,"2021-08-15","2021"
2021-08-16,"02:11:13","aus",7873,-1,"2021-08-15","2021"
2021-08-16,"02:11:57","ein",7917,1,"2021-08-15","2021"
2021-08-16,"02:12:09","aus",7929,-1,"2021-08-15","2021"
2021-08-16,"02:12:19","ein",7939,1,"2021-08-15","2021"
2021-08-16,"02:12:35","ein",7955,1,"2021-08-15","2021"
2021-08-16,"02:12:37","ein",7957,1,"2021-08-15","2021"
2021-08-16,"02:13:00","ein",7980,1,"2021-08-15","2021"
2021-08-16,"02:13:49","aus",8029,-1,"2021-08-15","2021"
2021-08-16,"02:13:53","ein",8033,1,"2021-08-15","2021"
2021-08-16,"02:16:09","aus",8169,-1,"2021-08-15","2021"
2021-08-16,"02:16:13","ein",8173,1,"2021-08-15","2021"
2021-08-16,"02:16:57","ein",8217,1,"2021-08-15","2021"
2021-08-16,"02:19:22","aus",8362,-1,"2021-08-15","2021"
2021-08-16,"02:19:27","ein",8367,1,"2021-08-15","2021"
2021-08-16,"02:22:04","aus",8524,-1,"2021-08-15","2021"
2021-08-16,"02:22:09","ein",8529,1,"2021-08-15","2021"
2021-08-16,"02:23:26","ein",8606,1,"2021-08-15","2021"
2021-08-16,"02:25:40","aus",8740,-1,"2021-08-15","2021"
2021-08-16,"02:25:44","ein",8744,1,"2021-08-15","2021"
2021-08-16,"02:28:15","aus",8895,-1,"2021-08-15","2021"
2021-08-16,"02:28:18","ein",8898,1,"2021-08-15","2021"
2021-08-16,"02:29:12","aus",8952,-1,"2021-08-15","2021"
2021-08-16,"02:29:29","ein",8969,1,"2021-08-15","2021"
2021-08-16,"02:29:36","aus",8976,-1,"2021-08-15","2021"
2021-08-16,"02:29:42","ein",8982,1,"2021-08-15","2021"
2021-08-16,"02:29:57","aus",8997,-1,"2021-08-15","2021"
2021-08-16,"02:30:15","ein",9015,1,"2021-08-15","2021"
2021-08-16,"02:30:26","aus",9026,-1,"2021-08-15","2021"
2021-08-16,"02:30:29","ein",9029,1,"2021-08-15","2021"
2021-08-16,"02:32:55","aus",9175,-1,"2021-08-15","2021"
2021-08-16,"02:32:57","ein",9177,1,"2021-08-15","2021"
2021-08-16,"02:33:42","aus",9222,-1,"2021-08-15","2021"
2021-08-16,"02:34:01","ein",9241,1,"2021-08-15","2021"
2021-08-16,"02:34:46","aus",9286,-1,"2021-08-15","2021"
2021-08-16,"02:34:55","ein",9295,1,"2021-08-15","2021"
2021-08-16,"02:35:29","aus",9329,-1,"2021-08-15","2021"
2021-08-16,"02:35:57","ein",9357,1,"2021-08-15","2021"
2021-08-16,"02:36:25","aus",9385,-1,"2021-08-15","2021"
2021-08-16,"02:37:08","ein",9428,1,"2021-08-15","2021"
2021-08-16,"02:37:14","aus",9434,-1,"2021-08-15","2021"
2021-08-16,"02:37:14","aus",9434,-1,"2021-08-15","2021"
2021-08-16,"02:37:32","ein",9452,1,"2021-08-15","2021"
2021-08-16,"02:37:46","ein",9466,1,"2021-08-15","2021"
2021-08-16,"02:38:01","aus",9481,-1,"2021-08-15","2021"
2021-08-16,"02:40:21","ein",9621,1,"2021-08-15","2021"
2021-08-16,"02:41:17","aus",9677,-1,"2021-08-15","2021"
2021-08-16,"02:42:41","ein",9761,1,"2021-08-15","2021"
2021-08-16,"02:42:49","ein",9769,1,"2021-08-15","2021"
2021-08-16,"02:42:55","aus",9775,-1,"2021-08-15","2021"
2021-08-16,"02:42:58","ein",9778,1,"2021-08-15","2021"
2021-08-16,"02:44:46","aus",9886,-1,"2021-08-15","2021"
2021-08-16,"02:45:09","ein",9909,1,"2021-08-15","2021"
2021-08-16,"02:45:51","ein",9951,1,"2021-08-15","2021"
2021-08-16,"02:45:53","ein",9953,1,"2021-08-15","2021"
2021-08-16,"02:46:06","aus",9966,-1,"2021-08-15","2021"
2021-08-16,"02:46:08","ein",9968,1,"2021-08-15","2021"
2021-08-16,"02:46:12","ein",9972,1,"2021-08-15","2021"
2021-08-16,"02:46:15","ein",9975,1,"2021-08-15","2021"
2021-08-16,"02:46:31","aus",9991,-1,"2021-08-15","2021"
2021-08-16,"02:46:32","aus",9992,-1,"2021-08-15","2021"
2021-08-16,"02:46:57","aus",10017,-1,"2021-08-15","2021"
2021-08-16,"02:47:00","aus",10020,-1,"2021-08-15","2021"
2021-08-16,"02:47:41","aus",10061,-1,"2021-08-15","2021"
2021-08-16,"02:48:00","ein",10080,1,"2021-08-15","2021"
2021-08-16,"02:48:21","ein",10101,1,"2021-08-15","2021"
2021-08-16,"02:48:29","aus",10109,-1,"2021-08-15","2021"
2021-08-16,"02:48:33","aus",10113,-1,"2021-08-15","2021"
2021-08-16,"02:49:05","ein",10145,1,"2021-08-15","2021"
2021-08-16,"02:49:20","aus",10160,-1,"2021-08-15","2021"
2021-08-16,"02:49:31","ein",10171,1,"2021-08-15","2021"
2021-08-16,"02:49:34","aus",10174,-1,"2021-08-15","2021"
2021-08-16,"02:49:42","ein",10182,1,"2021-08-15","2021"
2021-08-16,"02:49:50","aus",10190,-1,"2021-08-15","2021"
2021-08-16,"02:49:59","ein",10199,1,"2021-08-15","2021"
2021-08-16,"02:50:10","aus",10210,-1,"2021-08-15","2021"
2021-08-16,"02:50:21","ein",10221,1,"2021-08-15","2021"
2021-08-16,"02:50:35","aus",10235,-1,"2021-08-15","2021"
2021-08-16,"02:51:10","ein",10270,1,"2021-08-15","2021"
2021-08-16,"02:51:21","aus",10281,-1,"2021-08-15","2021"
2021-08-16,"02:51:23","aus",10283,-1,"2021-08-15","2021"
2021-08-16,"02:54:29","ein",10469,1,"2021-08-15","2021"
2021-08-16,"02:54:35","ein",10475,1,"2021-08-15","2021"
2021-08-16,"02:55:00","aus",10500,-1,"2021-08-15","2021"
2021-08-16,"02:55:19","ein",10519,1,"2021-08-15","2021"
2021-08-16,"02:55:25","aus",10525,-1,"2021-08-15","2021"
2021-08-16,"02:55:31","ein",10531,1,"2021-08-15","2021"
2021-08-16,"02:56:09","aus",10569,-1,"2021-08-15","2021"
2021-08-16,"02:56:27","aus",10587,-1,"2021-08-15","2021"
2021-08-16,"02:56:28","aus",10588,-1,"2021-08-15","2021"
2021-08-16,"02:57:15","ein",10635,1,"2021-08-15","2021"
2021-08-16,"02:57:35","ein",10655,1,"2021-08-15","2021"
2021-08-16,"02:57:50","aus",10670,-1,"2021-08-15","2021"
2021-08-16,"02:57:55","ein",10675,1,"2021-08-15","2021"
2021-08-16,"02:57:58","ein",10678,1,"2021-08-15","2021"
2021-08-16,"02:58:41","aus",10721,-1,"2021-08-15","2021"
2021-08-16,"02:59:06","aus",10746,-1,"2021-08-15","2021"
2021-08-16,"03:01:27","aus",10887,-1,"2021-08-15","2021"
2021-08-16,"03:01:36","ein",10896,1,"2021-08-15","2021"
2021-08-16,"03:01:38","aus",10898,-1,"2021-08-15","2021"
2021-08-16,"03:01:47","aus",10907,-1,"2021-08-15","2021"
2021-08-16,"03:01:50","ein",10910,1,"2021-08-15","2021"
2021-08-16,"03:02:02","ein",10922,1,"2021-08-15","2021"
2021-08-16,"03:03:23","aus",11003,-1,"2021-08-15","2021"
2021-08-16,"03:03:31","ein",11011,1,"2021-08-15","2021"
2021-08-16,"03:04:03","aus",11043,-1,"2021-08-15","2021"
2021-08-16,"03:04:03","aus",11043,-1,"2021-08-15","2021"
2021-08-16,"03:04:51","ein",11091,1,"2021-08-15","2021"
2021-08-16,"03:05:52","ein",11152,1,"2021-08-15","2021"
2021-08-16,"03:08:14","aus",11294,-1,"2021-08-15","2021"
2021-08-16,"03:11:20","ein",11480,1,"2021-08-15","2021"
2021-08-16,"03:11:28","ein",11488,1,"2021-08-15","2021"
