"Datum","Uhrzeit","Type","LS","Event","EventSec","pseudodate","EventC","Year"
2020-11-04,"21:14:04","LichtS","A","ein",76444,"2020-11-04",1,"2020"
2020-11-04,"21:14:48","LichtS","A","ein",76488,"2020-11-04",1,"2020"
2020-11-04,"21:15:39","LichtS","A","ein",76539,"2020-11-04",1,"2020"
2020-11-04,"21:18:55","LichtS","A","ein",76735,"2020-11-04",1,"2020"
2020-11-04,"21:21:38","LichtS","A","ein",76898,"2020-11-04",1,"2020"
2020-11-04,"21:22:23","LichtS","A","ein",76943,"2020-11-04",1,"2020"
2020-11-04,"21:24:57","LichtS","A","aus",77097,"2020-11-04",-1,"2020"
2020-11-04,"21:25:03","LichtS","A","aus",77103,"2020-11-04",-1,"2020"
2020-11-04,"21:25:26","LichtS","A","ein",77126,"2020-11-04",1,"2020"
2020-11-04,"21:28:07","LichtS","A","ein",77287,"2020-11-04",1,"2020"
2020-11-04,"21:29:45","LichtS","A","ein",77385,"2020-11-04",1,"2020"
2020-11-04,"21:31:03","LichtS","A","aus",77463,"2020-11-04",-1,"2020"
2020-11-04,"21:31:03","LichtS","A","ein",77463,"2020-11-04",1,"2020"
2020-11-04,"21:32:59","LichtS","A","aus",77579,"2020-11-04",-1,"2020"
2020-11-04,"21:33:01","LichtS","A","ein",77581,"2020-11-04",1,"2020"
2020-11-04,"21:33:01","LichtS","A","ein",77581,"2020-11-04",1,"2020"
2020-11-04,"21:33:04","LichtS","A","ein",77584,"2020-11-04",1,"2020"
2020-11-04,"21:33:38","LichtS","A","aus",77618,"2020-11-04",-1,"2020"
2020-11-04,"21:33:42","LichtS","A","aus",77622,"2020-11-04",-1,"2020"
2020-11-04,"21:33:43","LichtS","A","ein",77623,"2020-11-04",1,"2020"
2020-11-04,"21:37:24","LichtS","A","aus",77844,"2020-11-04",-1,"2020"
2020-11-04,"21:37:58","LichtS","A","ein",77878,"2020-11-04",1,"2020"
2020-11-04,"21:38:21","LichtS","A","ein",77901,"2020-11-04",1,"2020"
2020-11-04,"21:45:35","LichtS","A","ein",78335,"2020-11-04",1,"2020"
2020-11-04,"21:48:09","LichtS","A","aus",78489,"2020-11-04",-1,"2020"
2020-11-04,"21:48:09","LichtS","A","ein",78489,"2020-11-04",1,"2020"
2020-11-04,"21:48:40","LichtS","A","ein",78520,"2020-11-04",1,"2020"
2020-11-04,"21:48:41","LichtS","A","aus",78521,"2020-11-04",-1,"2020"
2020-11-04,"21:48:42","LichtS","A","ein",78522,"2020-11-04",1,"2020"
2020-11-04,"21:51:31","LichtS","A","aus",78691,"2020-11-04",-1,"2020"
2020-11-04,"21:51:31","LichtS","A","ein",78691,"2020-11-04",1,"2020"
2020-11-04,"22:00:05","LichtS","A","aus",79205,"2020-11-04",-1,"2020"
2020-11-04,"22:00:05","LichtS","A","ein",79205,"2020-11-04",1,"2020"
2020-11-04,"22:00:05","LichtS","A","ein",79205,"2020-11-04",1,"2020"
2020-11-04,"22:00:09","LichtS","A","aus",79209,"2020-11-04",-1,"2020"
2020-11-04,"22:00:09","LichtS","A","ein",79209,"2020-11-04",1,"2020"
2020-11-04,"22:00:09","LichtS","A","aus",79209,"2020-11-04",-1,"2020"
2020-11-04,"22:03:46","LichtS","A","ein",79426,"2020-11-04",1,"2020"
2020-11-04,"22:03:46","LichtS","A","ein",79426,"2020-11-04",1,"2020"
2020-11-04,"22:06:28","LichtS","A","aus",79588,"2020-11-04",-1,"2020"
2020-11-04,"22:06:28","LichtS","A","ein",79588,"2020-11-04",1,"2020"
2020-11-04,"22:06:29","LichtS","A","ein",79589,"2020-11-04",1,"2020"
2020-11-04,"22:07:00","LichtS","A","aus",79620,"2020-11-04",-1,"2020"
2020-11-04,"22:07:55","LichtS","A","aus",79675,"2020-11-04",-1,"2020"
2020-11-04,"22:08:26","LichtS","A","aus",79706,"2020-11-04",-1,"2020"
2020-11-04,"22:08:26","LichtS","A","ein",79706,"2020-11-04",1,"2020"
2020-11-04,"22:13:36","LichtS","A","ein",80016,"2020-11-04",1,"2020"
2020-11-04,"22:21:59","LichtS","A","aus",80519,"2020-11-04",-1,"2020"
2020-11-04,"22:22:59","LichtS","A","aus",80579,"2020-11-04",-1,"2020"
2020-11-04,"22:23:09","LichtS","A","ein",80589,"2020-11-04",1,"2020"
2020-11-04,"22:23:09","LichtS","A","ein",80589,"2020-11-04",1,"2020"
2020-11-04,"22:23:49","LichtS","A","ein",80629,"2020-11-04",1,"2020"
2020-11-04,"22:24:39","LichtS","A","ein",80679,"2020-11-04",1,"2020"
2020-11-04,"22:29:24","LichtS","A","aus",80964,"2020-11-04",-1,"2020"
2020-11-04,"22:30:30","LichtS","A","aus",81030,"2020-11-04",-1,"2020"
2020-11-04,"22:30:30","LichtS","A","ein",81030,"2020-11-04",1,"2020"
2020-11-04,"22:30:30","LichtS","A","ein",81030,"2020-11-04",1,"2020"
2020-11-04,"22:30:48","LichtS","A","ein",81048,"2020-11-04",1,"2020"
2020-11-04,"22:32:59","LichtS","A","aus",81179,"2020-11-04",-1,"2020"
2020-11-04,"22:33:03","LichtS","A","ein",81183,"2020-11-04",1,"2020"
2020-11-04,"22:38:57","LichtS","A","aus",81537,"2020-11-04",-1,"2020"
2020-11-04,"22:38:59","LichtS","A","aus",81539,"2020-11-04",-1,"2020"
2020-11-04,"22:38:59","LichtS","A","ein",81539,"2020-11-04",1,"2020"
2020-11-04,"22:39:38","LichtS","A","aus",81578,"2020-11-04",-1,"2020"
2020-11-04,"22:39:40","LichtS","A","aus",81580,"2020-11-04",-1,"2020"
2020-11-04,"22:39:40","LichtS","A","ein",81580,"2020-11-04",1,"2020"
2020-11-04,"22:47:28","LichtS","A","ein",82048,"2020-11-04",1,"2020"
2020-11-04,"22:47:35","LichtS","A","ein",82055,"2020-11-04",1,"2020"
2020-11-04,"22:49:56","LichtS","A","ein",82196,"2020-11-04",1,"2020"
2020-11-04,"22:55:41","LichtS","A","aus",82541,"2020-11-04",-1,"2020"
2020-11-04,"22:55:41","LichtS","A","ein",82541,"2020-11-04",1,"2020"
2020-11-04,"23:03:03","LichtS","A","ein",82983,"2020-11-04",1,"2020"
2020-11-04,"23:11:38","LichtS","A","ein",83498,"2020-11-04",1,"2020"
2020-11-04,"23:12:13","LichtS","A","ein",83533,"2020-11-04",1,"2020"
2020-11-04,"23:12:37","LichtS","A","aus",83557,"2020-11-04",-1,"2020"
2020-11-04,"23:12:38","LichtS","A","ein",83558,"2020-11-04",1,"2020"
2020-11-04,"23:12:53","LichtS","A","aus",83573,"2020-11-04",-1,"2020"
2020-11-04,"23:12:54","LichtS","A","ein",83574,"2020-11-04",1,"2020"
2020-11-04,"23:22:53","LichtS","A","ein",84173,"2020-11-04",1,"2020"
2020-11-04,"23:29:03","LichtS","A","aus",84543,"2020-11-04",-1,"2020"
2020-11-04,"23:29:03","LichtS","A","ein",84543,"2020-11-04",1,"2020"
2020-11-04,"23:29:06","LichtS","A","aus",84546,"2020-11-04",-1,"2020"
2020-11-04,"23:29:06","LichtS","A","ein",84546,"2020-11-04",1,"2020"
2020-11-04,"23:30:38","LichtS","A","ein",84638,"2020-11-04",1,"2020"
2020-11-04,"23:31:25","LichtS","A","ein",84685,"2020-11-04",1,"2020"
2020-11-04,"23:31:31","LichtS","A","aus",84691,"2020-11-04",-1,"2020"
2020-11-04,"23:31:32","LichtS","A","aus",84692,"2020-11-04",-1,"2020"
2020-11-04,"23:31:40","LichtS","A","aus",84700,"2020-11-04",-1,"2020"
2020-11-04,"23:31:40","LichtS","A","aus",84700,"2020-11-04",-1,"2020"
2020-11-04,"23:31:40","LichtS","A","ein",84700,"2020-11-04",1,"2020"
2020-11-04,"23:34:20","LichtS","A","aus",84860,"2020-11-04",-1,"2020"
2020-11-04,"23:34:20","LichtS","A","ein",84860,"2020-11-04",1,"2020"
2020-11-04,"23:39:52","LichtS","A","ein",85192,"2020-11-04",1,"2020"
2020-11-04,"23:50:13","LichtS","A","aus",85813,"2020-11-04",-1,"2020"
2020-11-04,"23:51:20","LichtS","A","aus",85880,"2020-11-04",-1,"2020"
2020-11-04,"23:51:20","LichtS","A","ein",85880,"2020-11-04",1,"2020"
2020-11-04,"23:52:06","LichtS","A","ein",85926,"2020-11-04",1,"2020"
2020-11-04,"23:52:21","LichtS","A","aus",85941,"2020-11-04",-1,"2020"
2020-11-04,"23:52:22","LichtS","A","ein",85942,"2020-11-04",1,"2020"
2020-11-04,"23:55:31","LichtS","A","aus",86131,"2020-11-04",-1,"2020"
2020-11-04,"23:55:51","LichtS","A","ein",86151,"2020-11-04",1,"2020"
2020-11-04,"23:56:19","LichtS","A","aus",86179,"2020-11-04",-1,"2020"
2020-11-04,"23:56:19","LichtS","A","ein",86179,"2020-11-04",1,"2020"
2020-11-05,"00:00:12","LichtS","A","aus",12,"2020-11-04",-1,"2020"
2020-11-05,"00:03:28","LichtS","A","ein",208,"2020-11-04",1,"2020"
2020-11-05,"00:03:39","LichtS","A","ein",219,"2020-11-04",1,"2020"
2020-11-05,"00:03:59","LichtS","A","aus",239,"2020-11-04",-1,"2020"
2020-11-05,"00:03:59","LichtS","A","ein",239,"2020-11-04",1,"2020"
2020-11-05,"00:05:40","LichtS","A","aus",340,"2020-11-04",-1,"2020"
2020-11-05,"00:05:47","LichtS","A","aus",347,"2020-11-04",-1,"2020"
2020-11-05,"00:05:49","LichtS","A","aus",349,"2020-11-04",-1,"2020"
2020-11-05,"00:05:49","LichtS","A","ein",349,"2020-11-04",1,"2020"
2020-11-05,"00:10:28","LichtS","A","aus",628,"2020-11-04",-1,"2020"
2020-11-05,"00:10:29","LichtS","A","ein",629,"2020-11-04",1,"2020"
2020-11-05,"00:10:31","LichtS","A","aus",631,"2020-11-04",-1,"2020"
2020-11-05,"00:19:38","LichtS","A","aus",1178,"2020-11-04",-1,"2020"
2020-11-05,"00:19:39","LichtS","A","ein",1179,"2020-11-04",1,"2020"
2020-11-05,"00:21:44","LichtS","A","aus",1304,"2020-11-04",-1,"2020"
2020-11-05,"00:23:29","LichtS","A","aus",1409,"2020-11-04",-1,"2020"
2020-11-05,"00:23:29","LichtS","A","ein",1409,"2020-11-04",1,"2020"
2020-11-05,"00:23:55","LichtS","A","aus",1435,"2020-11-04",-1,"2020"
2020-11-05,"00:33:35","LichtS","A","ein",2015,"2020-11-04",1,"2020"
2020-11-05,"00:33:35","LichtS","A","aus",2015,"2020-11-04",-1,"2020"
2020-11-05,"00:33:35","LichtS","A","ein",2015,"2020-11-04",1,"2020"
2020-11-05,"00:40:07","LichtS","A","ein",2407,"2020-11-04",1,"2020"
2020-11-05,"00:40:07","LichtS","A","ein",2407,"2020-11-04",1,"2020"
2020-11-05,"00:51:49","LichtS","A","aus",3109,"2020-11-04",-1,"2020"
2020-11-05,"00:51:49","LichtS","A","aus",3109,"2020-11-04",-1,"2020"
2020-11-05,"00:51:53","LichtS","A","aus",3113,"2020-11-04",-1,"2020"
2020-11-05,"00:51:53","LichtS","A","ein",3113,"2020-11-04",1,"2020"
2020-11-05,"00:51:53","LichtS","A","ein",3113,"2020-11-04",1,"2020"
2020-11-05,"00:52:28","LichtS","A","aus",3148,"2020-11-04",-1,"2020"
2020-11-05,"00:52:59","LichtS","A","aus",3179,"2020-11-04",-1,"2020"
2020-11-05,"00:52:59","LichtS","A","ein",3179,"2020-11-04",1,"2020"
2020-11-05,"00:52:59","LichtS","A","ein",3179,"2020-11-04",1,"2020"
2020-11-05,"00:53:07","LichtS","A","aus",3187,"2020-11-04",-1,"2020"
2020-11-05,"00:53:07","LichtS","A","aus",3187,"2020-11-04",-1,"2020"
2020-11-05,"00:53:08","LichtS","A","ein",3188,"2020-11-04",1,"2020"
2020-11-05,"00:58:03","LichtS","A","ein",3483,"2020-11-04",1,"2020"
2020-11-05,"01:05:52","LichtS","A","ein",3952,"2020-11-04",1,"2020"
2020-11-05,"01:06:09","LichtS","A","aus",3969,"2020-11-04",-1,"2020"
2020-11-05,"01:06:09","LichtS","A","ein",3969,"2020-11-04",1,"2020"
2020-11-05,"01:08:43","LichtS","A","aus",4123,"2020-11-04",-1,"2020"
2020-11-05,"01:17:50","LichtS","A","ein",4670,"2020-11-04",1,"2020"
2020-11-05,"01:25:51","LichtS","A","aus",5151,"2020-11-04",-1,"2020"
2020-11-05,"01:25:51","LichtS","A","ein",5151,"2020-11-04",1,"2020"
2020-11-05,"01:26:09","LichtS","A","ein",5169,"2020-11-04",1,"2020"
2020-11-05,"01:32:51","LichtS","A","aus",5571,"2020-11-04",-1,"2020"
2020-11-05,"01:32:51","LichtS","A","ein",5571,"2020-11-04",1,"2020"
2020-11-05,"01:34:27","LichtS","A","aus",5667,"2020-11-04",-1,"2020"
2020-11-05,"01:34:27","LichtS","A","aus",5667,"2020-11-04",-1,"2020"
2020-11-05,"01:34:27","LichtS","A","ein",5667,"2020-11-04",1,"2020"
2020-11-05,"01:39:50","LichtS","A","aus",5990,"2020-11-04",-1,"2020"
2020-11-05,"01:39:51","LichtS","A","ein",5991,"2020-11-04",1,"2020"
2020-11-05,"01:39:51","LichtS","A","ein",5991,"2020-11-04",1,"2020"
2020-11-05,"01:43:08","LichtS","A","aus",6188,"2020-11-04",-1,"2020"
2020-11-05,"01:43:09","LichtS","A","ein",6189,"2020-11-04",1,"2020"
2020-11-05,"01:45:07","LichtS","A","aus",6307,"2020-11-04",-1,"2020"
2020-11-05,"01:45:10","LichtS","A","ein",6310,"2020-11-04",1,"2020"
2020-11-05,"01:45:23","LichtS","A","aus",6323,"2020-11-04",-1,"2020"
2020-11-05,"01:45:23","LichtS","A","ein",6323,"2020-11-04",1,"2020"
2020-11-05,"01:51:50","LichtS","A","ein",6710,"2020-11-04",1,"2020"
2020-11-05,"01:51:50","LichtS","A","ein",6710,"2020-11-04",1,"2020"
2020-11-05,"01:58:47","LichtS","A","aus",7127,"2020-11-04",-1,"2020"
2020-11-05,"01:58:48","LichtS","A","ein",7128,"2020-11-04",1,"2020"
2020-11-05,"02:09:49","LichtS","A","aus",7789,"2020-11-04",-1,"2020"
2020-11-05,"02:10:01","LichtS","A","aus",7801,"2020-11-04",-1,"2020"
2020-11-05,"02:10:14","LichtS","A","aus",7814,"2020-11-04",-1,"2020"
2020-11-05,"02:10:14","LichtS","A","ein",7814,"2020-11-04",1,"2020"
2020-11-05,"02:16:29","LichtS","A","ein",8189,"2020-11-04",1,"2020"
2020-11-05,"02:17:09","LichtS","A","aus",8229,"2020-11-04",-1,"2020"
2020-11-05,"02:17:09","LichtS","A","ein",8229,"2020-11-04",1,"2020"
2020-11-05,"02:17:11","LichtS","A","aus",8231,"2020-11-04",-1,"2020"
2020-11-05,"02:17:17","LichtS","A","aus",8237,"2020-11-04",-1,"2020"
2020-11-05,"02:17:17","LichtS","A","ein",8237,"2020-11-04",1,"2020"
2020-11-05,"02:20:02","LichtS","A","aus",8402,"2020-11-04",-1,"2020"
2020-11-05,"02:20:02","LichtS","A","ein",8402,"2020-11-04",1,"2020"
2020-11-05,"02:20:02","LichtS","A","ein",8402,"2020-11-04",1,"2020"
2020-11-05,"02:20:15","LichtS","A","ein",8415,"2020-11-04",1,"2020"
2020-11-05,"02:20:15","LichtS","A","aus",8415,"2020-11-04",-1,"2020"
2020-11-05,"02:20:15","LichtS","A","ein",8415,"2020-11-04",1,"2020"
2020-11-05,"02:22:48","LichtS","A","aus",8568,"2020-11-04",-1,"2020"
2020-11-05,"02:22:48","LichtS","A","ein",8568,"2020-11-04",1,"2020"
2020-11-05,"02:25:52","LichtS","A","aus",8752,"2020-11-04",-1,"2020"
2020-11-05,"02:25:52","LichtS","A","ein",8752,"2020-11-04",1,"2020"
2020-11-05,"02:31:19","LichtS","A","aus",9079,"2020-11-04",-1,"2020"
2020-11-05,"02:39:48","LichtS","A","aus",9588,"2020-11-04",-1,"2020"
2020-11-05,"02:39:53","LichtS","A","aus",9593,"2020-11-04",-1,"2020"
2020-11-05,"02:39:53","LichtS","A","aus",9593,"2020-11-04",-1,"2020"
2020-11-05,"02:40:18","LichtS","A","ein",9618,"2020-11-04",1,"2020"
2020-11-05,"02:40:18","LichtS","A","aus",9618,"2020-11-04",-1,"2020"
2020-11-05,"02:40:27","LichtS","A","aus",9627,"2020-11-04",-1,"2020"
2020-11-05,"02:40:27","LichtS","A","ein",9627,"2020-11-04",1,"2020"
2020-11-05,"02:47:33","LichtS","A","aus",10053,"2020-11-04",-1,"2020"
2020-11-05,"02:47:39","LichtS","A","aus",10059,"2020-11-04",-1,"2020"
2020-11-05,"02:47:44","LichtS","A","aus",10064,"2020-11-04",-1,"2020"
2020-11-05,"02:47:44","LichtS","A","aus",10064,"2020-11-04",-1,"2020"
2020-11-05,"02:47:44","LichtS","A","aus",10064,"2020-11-04",-1,"2020"
2020-11-05,"02:47:44","LichtS","A","ein",10064,"2020-11-04",1,"2020"
2020-11-05,"02:48:50","LichtS","A","aus",10130,"2020-11-04",-1,"2020"
2020-11-05,"02:49:37","LichtS","A","aus",10177,"2020-11-04",-1,"2020"
2020-11-05,"02:49:37","LichtS","A","ein",10177,"2020-11-04",1,"2020"
2020-11-05,"02:50:04","LichtS","A","aus",10204,"2020-11-04",-1,"2020"
2020-11-05,"02:56:18","LichtS","A","aus",10578,"2020-11-04",-1,"2020"
2020-11-05,"02:56:21","LichtS","A","aus",10581,"2020-11-04",-1,"2020"
2020-11-05,"03:00:00","LichtS","A","ein",10800,"2020-11-04",1,"2020"
2020-11-05,"03:14:25","LichtS","A","ein",11665,"2020-11-04",1,"2020"
2020-11-05,"03:14:25","LichtS","A","aus",11665,"2020-11-04",-1,"2020"
2020-11-05,"03:14:25","LichtS","A","ein",11665,"2020-11-04",1,"2020"
2020-11-05,"03:33:21","LichtS","A","aus",12801,"2020-11-04",-1,"2020"
2020-11-05,"03:33:33","LichtS","A","aus",12813,"2020-11-04",-1,"2020"
2020-11-05,"03:33:33","LichtS","A","ein",12813,"2020-11-04",1,"2020"
2020-11-05,"03:33:46","LichtS","A","ein",12826,"2020-11-04",1,"2020"
2020-11-05,"03:39:43","LichtS","A","aus",13183,"2020-11-04",-1,"2020"
2020-11-05,"03:39:43","LichtS","A","ein",13183,"2020-11-04",1,"2020"
2020-11-05,"03:41:03","LichtS","A","ein",13263,"2020-11-04",1,"2020"
2020-11-05,"03:47:00","LichtS","A","aus",13620,"2020-11-04",-1,"2020"
2020-11-05,"03:47:00","LichtS","A","ein",13620,"2020-11-04",1,"2020"
2020-11-05,"03:49:40","LichtS","A","aus",13780,"2020-11-04",-1,"2020"
2020-11-05,"03:49:51","LichtS","A","aus",13791,"2020-11-04",-1,"2020"
2020-11-05,"03:49:51","LichtS","A","aus",13791,"2020-11-04",-1,"2020"
2020-11-05,"03:49:51","LichtS","A","ein",13791,"2020-11-04",1,"2020"
2020-11-05,"03:50:33","LichtS","A","aus",13833,"2020-11-04",-1,"2020"
2020-11-05,"03:50:35","LichtS","A","aus",13835,"2020-11-04",-1,"2020"
2020-11-05,"03:50:35","LichtS","A","ein",13835,"2020-11-04",1,"2020"
2020-11-05,"03:52:10","LichtS","A","aus",13930,"2020-11-04",-1,"2020"
2020-11-05,"03:52:10","LichtS","A","aus",13930,"2020-11-04",-1,"2020"
2020-11-05,"03:52:20","LichtS","A","aus",13940,"2020-11-04",-1,"2020"
2020-11-05,"03:52:21","LichtS","A","ein",13941,"2020-11-04",1,"2020"
2020-11-05,"03:54:42","LichtS","A","ein",14082,"2020-11-04",1,"2020"
2020-11-05,"03:54:42","LichtS","A","aus",14082,"2020-11-04",-1,"2020"
2020-11-05,"03:54:42","LichtS","A","ein",14082,"2020-11-04",1,"2020"
2020-11-05,"03:57:00","LichtS","A","aus",14220,"2020-11-04",-1,"2020"
2020-11-05,"03:57:14","LichtS","A","aus",14234,"2020-11-04",-1,"2020"
2020-11-05,"04:03:56","LichtS","A","aus",14636,"2020-11-04",-1,"2020"
2020-11-05,"04:03:59","LichtS","A","ein",14639,"2020-11-04",1,"2020"
2020-11-05,"04:14:14","LichtS","A","ein",15254,"2020-11-04",1,"2020"
2020-11-05,"04:15:41","LichtS","A","aus",15341,"2020-11-04",-1,"2020"
2020-11-05,"04:15:42","LichtS","A","ein",15342,"2020-11-04",1,"2020"
2020-11-05,"04:15:43","LichtS","A","aus",15343,"2020-11-04",-1,"2020"
2020-11-05,"04:15:44","LichtS","A","ein",15344,"2020-11-04",1,"2020"
2020-11-05,"04:15:48","LichtS","A","aus",15348,"2020-11-04",-1,"2020"
2020-11-05,"04:15:48","LichtS","A","ein",15348,"2020-11-04",1,"2020"
2020-11-05,"04:15:56","LichtS","A","aus",15356,"2020-11-04",-1,"2020"
2020-11-05,"04:15:57","LichtS","A","ein",15357,"2020-11-04",1,"2020"
2020-11-05,"04:15:58","LichtS","A","aus",15358,"2020-11-04",-1,"2020"
2020-11-05,"04:15:58","LichtS","A","ein",15358,"2020-11-04",1,"2020"
2020-11-05,"04:26:05","LichtS","A","aus",15965,"2020-11-04",-1,"2020"
2020-11-05,"04:38:01","LichtS","A","aus",16681,"2020-11-04",-1,"2020"
2020-11-05,"04:38:01","LichtS","A","aus",16681,"2020-11-04",-1,"2020"
2020-11-05,"04:38:01","LichtS","A","aus",16681,"2020-11-04",-1,"2020"
2020-11-05,"04:38:01","LichtS","A","ein",16681,"2020-11-04",1,"2020"
2020-11-05,"04:38:15","LichtS","A","aus",16695,"2020-11-04",-1,"2020"
2020-11-05,"04:38:15","LichtS","A","ein",16695,"2020-11-04",1,"2020"
2020-11-05,"04:41:28","LichtS","A","aus",16888,"2020-11-04",-1,"2020"
2020-11-05,"04:53:40","LichtS","A","aus",17620,"2020-11-04",-1,"2020"
2020-11-05,"04:53:42","LichtS","A","aus",17622,"2020-11-04",-1,"2020"
2020-11-05,"04:53:42","LichtS","A","ein",17622,"2020-11-04",1,"2020"
2020-11-05,"04:54:36","LichtS","A","aus",17676,"2020-11-04",-1,"2020"
2020-11-05,"04:54:37","LichtS","A","ein",17677,"2020-11-04",1,"2020"
2020-11-05,"05:05:03","LichtS","A","aus",18303,"2020-11-04",-1,"2020"
2020-11-05,"05:05:18","LichtS","A","aus",18318,"2020-11-04",-1,"2020"
2020-11-05,"05:05:18","LichtS","A","ein",18318,"2020-11-04",1,"2020"
2020-11-05,"05:05:27","LichtS","A","aus",18327,"2020-11-04",-1,"2020"
2020-11-05,"05:05:27","LichtS","A","ein",18327,"2020-11-04",1,"2020"
2020-11-05,"05:28:12","LichtS","A","ein",19692,"2020-11-04",1,"2020"
2020-11-05,"05:47:10","LichtS","A","aus",20830,"2020-11-04",-1,"2020"
2020-11-05,"05:47:13","LichtS","A","aus",20833,"2020-11-04",-1,"2020"
2020-11-05,"05:47:15","LichtS","A","ein",20835,"2020-11-04",1,"2020"
2020-11-05,"06:04:31","LichtS","A","ein",21871,"2020-11-04",1,"2020"
2020-11-05,"06:07:25","LichtS","A","aus",22045,"2020-11-04",-1,"2020"
2020-11-05,"06:07:29","LichtS","A","aus",22049,"2020-11-04",-1,"2020"
2020-11-05,"06:07:29","LichtS","A","ein",22049,"2020-11-04",1,"2020"
2020-11-05,"06:08:39","LichtS","A","ein",22119,"2020-11-04",1,"2020"
2020-11-05,"06:37:37","LichtS","A","aus",23857,"2020-11-04",-1,"2020"
2020-11-05,"06:37:41","LichtS","A","aus",23861,"2020-11-04",-1,"2020"
2020-11-05,"13:16:17","LichtS","A","aus",47777,"2020-11-05",-1,"2020"
2020-11-05,"13:16:18","LichtS","A","ein",47778,"2020-11-05",1,"2020"
2020-11-05,"16:39:48","LichtS","A","aus",59988,"2020-11-05",-1,"2020"
2020-11-05,"16:39:48","LichtS","A","ein",59988,"2020-11-05",1,"2020"
2020-11-05,"16:39:59","LichtS","A","aus",59999,"2020-11-05",-1,"2020"
2020-11-05,"16:39:59","LichtS","A","ein",59999,"2020-11-05",1,"2020"
2020-11-05,"16:50:03","LichtS","A","aus",60603,"2020-11-05",-1,"2020"
2020-11-05,"16:50:04","LichtS","A","ein",60604,"2020-11-05",1,"2020"
2020-11-05,"16:53:21","LichtS","A","aus",60801,"2020-11-05",-1,"2020"
2020-11-05,"16:53:38","LichtS","A","ein",60818,"2020-11-05",1,"2020"
2020-11-05,"16:55:15","LichtS","A","aus",60915,"2020-11-05",-1,"2020"
2020-11-05,"16:55:15","LichtS","A","ein",60915,"2020-11-05",1,"2020"
2020-11-05,"16:55:15","LichtS","A","ein",60915,"2020-11-05",1,"2020"
2020-11-05,"16:57:09","LichtS","A","aus",61029,"2020-11-05",-1,"2020"
2020-11-05,"16:57:10","LichtS","A","ein",61030,"2020-11-05",1,"2020"
2020-11-05,"16:57:21","LichtS","A","aus",61041,"2020-11-05",-1,"2020"
2020-11-05,"16:57:22","LichtS","A","ein",61042,"2020-11-05",1,"2020"
2020-11-05,"17:06:06","LichtS","A","ein",61566,"2020-11-05",1,"2020"
2020-11-05,"17:06:06","LichtS","A","aus",61566,"2020-11-05",-1,"2020"
2020-11-05,"17:06:06","LichtS","A","ein",61566,"2020-11-05",1,"2020"
2020-11-05,"17:06:35","LichtS","A","ein",61595,"2020-11-05",1,"2020"
2020-11-05,"17:12:51","LichtS","A","ein",61971,"2020-11-05",1,"2020"
2020-11-05,"17:20:53","LichtS","A","ein",62453,"2020-11-05",1,"2020"
2020-11-05,"17:24:12","LichtS","A","aus",62652,"2020-11-05",-1,"2020"
2020-11-05,"17:24:12","LichtS","A","ein",62652,"2020-11-05",1,"2020"
2020-11-05,"17:26:01","LichtS","A","ein",62761,"2020-11-05",1,"2020"
2020-11-05,"17:26:23","LichtS","A","aus",62783,"2020-11-05",-1,"2020"
2020-11-05,"17:26:23","LichtS","A","aus",62783,"2020-11-05",-1,"2020"
2020-11-05,"17:26:23","LichtS","A","ein",62783,"2020-11-05",1,"2020"
2020-11-05,"17:27:59","LichtS","A","ein",62879,"2020-11-05",1,"2020"
2020-11-05,"17:28:08","LichtS","A","aus",62888,"2020-11-05",-1,"2020"
2020-11-05,"17:28:35","LichtS","A","ein",62915,"2020-11-05",1,"2020"
2020-11-05,"17:28:45","LichtS","A","aus",62925,"2020-11-05",-1,"2020"
2020-11-05,"17:28:47","LichtS","A","aus",62927,"2020-11-05",-1,"2020"
2020-11-05,"17:28:47","LichtS","A","ein",62927,"2020-11-05",1,"2020"
2020-11-05,"17:51:55","LichtS","A","aus",64315,"2020-11-05",-1,"2020"
2020-11-05,"17:51:58","LichtS","A","aus",64318,"2020-11-05",-1,"2020"
2020-11-05,"17:51:58","LichtS","A","ein",64318,"2020-11-05",1,"2020"
2020-11-05,"17:52:00","LichtS","A","aus",64320,"2020-11-05",-1,"2020"
2020-11-05,"17:52:08","LichtS","A","aus",64328,"2020-11-05",-1,"2020"
2020-11-05,"17:52:08","LichtS","A","ein",64328,"2020-11-05",1,"2020"
2020-11-05,"17:54:03","LichtS","A","aus",64443,"2020-11-05",-1,"2020"
2020-11-05,"17:54:03","LichtS","A","ein",64443,"2020-11-05",1,"2020"
2020-11-05,"17:54:29","LichtS","A","aus",64469,"2020-11-05",-1,"2020"
2020-11-05,"17:54:40","LichtS","A","aus",64480,"2020-11-05",-1,"2020"
2020-11-05,"17:54:40","LichtS","A","aus",64480,"2020-11-05",-1,"2020"
2020-11-05,"17:54:40","LichtS","A","ein",64480,"2020-11-05",1,"2020"
2020-11-05,"17:57:11","LichtS","A","ein",64631,"2020-11-05",1,"2020"
2020-11-05,"17:57:37","LichtS","A","ein",64657,"2020-11-05",1,"2020"
2020-11-05,"17:59:31","LichtS","A","aus",64771,"2020-11-05",-1,"2020"
2020-11-05,"18:00:43","LichtS","A","aus",64843,"2020-11-05",-1,"2020"
2020-11-05,"18:09:15","LichtS","A","aus",65355,"2020-11-05",-1,"2020"
