"Datum","Uhrzeit","Event","EventSec","pseudodate","EventC","Year"
2020-09-06,"01:36:12","aus",5772,"2020-09-05",-1,"2020"
2020-09-06,"01:36:13","ein",5773,"2020-09-05",1,"2020"
2020-09-06,"01:37:03","aus",5823,"2020-09-05",-1,"2020"
2020-09-06,"01:37:09","ein",5829,"2020-09-05",1,"2020"
2020-09-06,"01:38:13","aus",5893,"2020-09-05",-1,"2020"
2020-09-06,"01:55:50","ein",6950,"2020-09-05",1,"2020"
2020-09-06,"02:03:15","ein",7395,"2020-09-05",1,"2020"
2020-09-06,"02:25:15","aus",8715,"2020-09-05",-1,"2020"
2020-09-06,"02:27:33","aus",8853,"2020-09-05",-1,"2020"
2020-09-06,"03:04:05","aus",11045,"2020-09-05",-1,"2020"
2020-09-06,"03:04:58","ein",11098,"2020-09-05",1,"2020"
2020-09-06,"04:15:39","aus",15339,"2020-09-05",-1,"2020"
2020-09-06,"04:27:30","ein",16050,"2020-09-05",1,"2020"
2020-09-06,"04:28:01","ein",16081,"2020-09-05",1,"2020"
2020-09-06,"04:30:16","aus",16216,"2020-09-05",-1,"2020"
2020-09-06,"19:44:31","aus",71071,"2020-09-06",-1,"2020"
2020-09-06,"19:50:41","aus",71441,"2020-09-06",-1,"2020"
2020-09-06,"20:11:46","ein",72706,"2020-09-06",1,"2020"
2020-09-06,"20:31:30","aus",73890,"2020-09-06",-1,"2020"
2020-09-06,"20:34:20","ein",74060,"2020-09-06",1,"2020"
2020-09-06,"20:40:33","aus",74433,"2020-09-06",-1,"2020"
2020-09-06,"20:58:52","aus",75532,"2020-09-06",-1,"2020"
2020-09-06,"21:03:25","ein",75805,"2020-09-06",1,"2020"
2020-09-06,"21:05:12","ein",75912,"2020-09-06",1,"2020"
2020-09-06,"21:05:42","ein",75942,"2020-09-06",1,"2020"
2020-09-06,"21:08:50","ein",76130,"2020-09-06",1,"2020"
2020-09-06,"21:11:09","ein",76269,"2020-09-06",1,"2020"
2020-09-06,"21:12:53","ein",76373,"2020-09-06",1,"2020"
2020-09-06,"21:14:50","ein",76490,"2020-09-06",1,"2020"
2020-09-06,"21:15:05","ein",76505,"2020-09-06",1,"2020"
2020-09-06,"21:27:25","ein",77245,"2020-09-06",1,"2020"
2020-09-06,"21:28:56","aus",77336,"2020-09-06",-1,"2020"
2020-09-06,"21:29:04","aus",77344,"2020-09-06",-1,"2020"
2020-09-06,"21:29:35","ein",77375,"2020-09-06",1,"2020"
2020-09-06,"21:30:49","aus",77449,"2020-09-06",-1,"2020"
2020-09-06,"21:31:30","aus",77490,"2020-09-06",-1,"2020"
2020-09-06,"21:31:31","aus",77491,"2020-09-06",-1,"2020"
2020-09-06,"21:31:47","ein",77507,"2020-09-06",1,"2020"
2020-09-06,"21:32:22","aus",77542,"2020-09-06",-1,"2020"
2020-09-06,"21:32:23","aus",77543,"2020-09-06",-1,"2020"
2020-09-06,"21:32:51","ein",77571,"2020-09-06",1,"2020"
2020-09-06,"21:43:21","ein",78201,"2020-09-06",1,"2020"
2020-09-06,"21:44:35","aus",78275,"2020-09-06",-1,"2020"
2020-09-06,"21:49:36","ein",78576,"2020-09-06",1,"2020"
2020-09-06,"21:54:20","ein",78860,"2020-09-06",1,"2020"
2020-09-06,"22:04:13","aus",79453,"2020-09-06",-1,"2020"
2020-09-06,"22:11:26","aus",79886,"2020-09-06",-1,"2020"
2020-09-06,"22:11:29","aus",79889,"2020-09-06",-1,"2020"
2020-09-06,"22:11:30","ein",79890,"2020-09-06",1,"2020"
2020-09-06,"22:28:28","aus",80908,"2020-09-06",-1,"2020"
2020-09-06,"22:33:58","ein",81238,"2020-09-06",1,"2020"
2020-09-06,"22:34:28","ein",81268,"2020-09-06",1,"2020"
2020-09-06,"22:34:56","aus",81296,"2020-09-06",-1,"2020"
2020-09-06,"22:39:35","ein",81575,"2020-09-06",1,"2020"
2020-09-06,"22:43:12","aus",81792,"2020-09-06",-1,"2020"
2020-09-06,"22:47:02","aus",82022,"2020-09-06",-1,"2020"
2020-09-06,"22:48:23","aus",82103,"2020-09-06",-1,"2020"
2020-09-06,"22:59:42","aus",82782,"2020-09-06",-1,"2020"
2020-09-06,"23:11:55","aus",83515,"2020-09-06",-1,"2020"
2020-09-06,"23:32:04","ein",84724,"2020-09-06",1,"2020"
2020-09-06,"23:39:20","ein",85160,"2020-09-06",1,"2020"
2020-09-06,"23:45:43","ein",85543,"2020-09-06",1,"2020"
2020-09-06,"23:55:07","aus",86107,"2020-09-06",-1,"2020"
2020-09-06,"23:55:13","aus",86113,"2020-09-06",-1,"2020"
2020-09-07,"00:01:23","aus",83,"2020-09-06",-1,"2020"
2020-09-07,"00:08:18","ein",498,"2020-09-06",1,"2020"
2020-09-07,"00:18:42","aus",1122,"2020-09-06",-1,"2020"
2020-09-07,"00:18:53","ein",1133,"2020-09-06",1,"2020"
2020-09-07,"00:29:04","aus",1744,"2020-09-06",-1,"2020"
2020-09-07,"00:30:35","aus",1835,"2020-09-06",-1,"2020"
2020-09-07,"00:30:53","aus",1853,"2020-09-06",-1,"2020"
2020-09-07,"00:35:36","ein",2136,"2020-09-06",1,"2020"
2020-09-07,"00:36:04","aus",2164,"2020-09-06",-1,"2020"
2020-09-07,"01:01:51","aus",3711,"2020-09-06",-1,"2020"
2020-09-07,"01:02:02","ein",3722,"2020-09-06",1,"2020"
2020-09-07,"01:02:07","ein",3727,"2020-09-06",1,"2020"
2020-09-07,"01:17:15","aus",4635,"2020-09-06",-1,"2020"
2020-09-07,"01:18:04","aus",4684,"2020-09-06",-1,"2020"
2020-09-07,"01:19:21","ein",4761,"2020-09-06",1,"2020"
2020-09-07,"01:25:00","aus",5100,"2020-09-06",-1,"2020"
2020-09-07,"01:38:08","aus",5888,"2020-09-06",-1,"2020"
2020-09-07,"02:06:57","aus",7617,"2020-09-06",-1,"2020"
2020-09-07,"02:13:29","aus",8009,"2020-09-06",-1,"2020"
2020-09-07,"02:48:39","aus",10119,"2020-09-06",-1,"2020"
2020-09-07,"02:59:29","aus",10769,"2020-09-06",-1,"2020"
2020-09-07,"03:04:00","ein",11040,"2020-09-06",1,"2020"
2020-09-07,"03:04:50","ein",11090,"2020-09-06",1,"2020"
2020-09-07,"03:20:38","ein",12038,"2020-09-06",1,"2020"
2020-09-07,"03:22:16","aus",12136,"2020-09-06",-1,"2020"
2020-09-07,"03:23:02","ein",12182,"2020-09-06",1,"2020"
2020-09-07,"03:23:51","aus",12231,"2020-09-06",-1,"2020"
2020-09-07,"04:34:28","ein",16468,"2020-09-06",1,"2020"
2020-09-07,"04:39:23","aus",16763,"2020-09-06",-1,"2020"
2020-09-07,"19:31:12","aus",70272,"2020-09-07",-1,"2020"
2020-09-07,"19:50:41","aus",71441,"2020-09-07",-1,"2020"
2020-09-07,"19:50:52","aus",71452,"2020-09-07",-1,"2020"
2020-09-07,"20:26:43","ein",73603,"2020-09-07",1,"2020"
2020-09-07,"20:39:25","ein",74365,"2020-09-07",1,"2020"
2020-09-07,"20:42:38","aus",74558,"2020-09-07",-1,"2020"
2020-09-07,"20:45:46","aus",74746,"2020-09-07",-1,"2020"
2020-09-07,"21:05:05","ein",75905,"2020-09-07",1,"2020"
2020-09-07,"21:08:15","aus",76095,"2020-09-07",-1,"2020"
2020-09-07,"21:15:09","ein",76509,"2020-09-07",1,"2020"
2020-09-07,"21:19:08","ein",76748,"2020-09-07",1,"2020"
2020-09-07,"21:25:05","ein",77105,"2020-09-07",1,"2020"
2020-09-07,"21:31:10","ein",77470,"2020-09-07",1,"2020"
2020-09-07,"21:36:13","ein",77773,"2020-09-07",1,"2020"
2020-09-07,"21:38:58","ein",77938,"2020-09-07",1,"2020"
2020-09-07,"21:45:00","ein",78300,"2020-09-07",1,"2020"
2020-09-07,"21:55:04","ein",78904,"2020-09-07",1,"2020"
2020-09-07,"21:56:02","ein",78962,"2020-09-07",1,"2020"
2020-09-07,"22:25:35","aus",80735,"2020-09-07",-1,"2020"
2020-09-07,"22:41:48","ein",81708,"2020-09-07",1,"2020"
2020-09-07,"22:44:22","ein",81862,"2020-09-07",1,"2020"
2020-09-07,"22:54:53","ein",82493,"2020-09-07",1,"2020"
2020-09-07,"22:57:12","ein",82632,"2020-09-07",1,"2020"
2020-09-07,"23:15:12","ein",83712,"2020-09-07",1,"2020"
2020-09-07,"23:19:18","aus",83958,"2020-09-07",-1,"2020"
2020-09-07,"23:25:41","ein",84341,"2020-09-07",1,"2020"
2020-09-07,"23:33:32","aus",84812,"2020-09-07",-1,"2020"
2020-09-07,"23:36:09","ein",84969,"2020-09-07",1,"2020"
2020-09-07,"23:42:01","aus",85321,"2020-09-07",-1,"2020"
2020-09-07,"23:45:45","aus",85545,"2020-09-07",-1,"2020"
2020-09-08,"00:22:13","ein",1333,"2020-09-07",1,"2020"
2020-09-08,"00:31:22","aus",1882,"2020-09-07",-1,"2020"
2020-09-08,"00:33:22","aus",2002,"2020-09-07",-1,"2020"
2020-09-08,"00:56:27","aus",3387,"2020-09-07",-1,"2020"
2020-09-08,"01:03:42","ein",3822,"2020-09-07",1,"2020"
2020-09-08,"01:16:45","ein",4605,"2020-09-07",1,"2020"
2020-09-08,"01:24:18","ein",5058,"2020-09-07",1,"2020"
2020-09-08,"01:25:04","ein",5104,"2020-09-07",1,"2020"
2020-09-08,"01:25:12","aus",5112,"2020-09-07",-1,"2020"
2020-09-08,"01:25:14","aus",5114,"2020-09-07",-1,"2020"
2020-09-08,"01:25:23","aus",5123,"2020-09-07",-1,"2020"
2020-09-08,"01:25:27","ein",5127,"2020-09-07",1,"2020"
2020-09-08,"01:27:35","ein",5255,"2020-09-07",1,"2020"
2020-09-08,"01:39:58","aus",5998,"2020-09-07",-1,"2020"
2020-09-08,"01:45:33","aus",6333,"2020-09-07",-1,"2020"
2020-09-08,"02:03:00","ein",7380,"2020-09-07",1,"2020"
2020-09-08,"02:10:57","ein",7857,"2020-09-07",1,"2020"
2020-09-08,"02:18:25","ein",8305,"2020-09-07",1,"2020"
2020-09-08,"02:27:54","aus",8874,"2020-09-07",-1,"2020"
2020-09-08,"02:42:33","aus",9753,"2020-09-07",-1,"2020"
2020-09-08,"02:48:58","ein",10138,"2020-09-07",1,"2020"
2020-09-08,"02:49:04","ein",10144,"2020-09-07",1,"2020"
2020-09-08,"02:51:46","ein",10306,"2020-09-07",1,"2020"
2020-09-08,"02:51:51","ein",10311,"2020-09-07",1,"2020"
2020-09-08,"03:01:03","ein",10863,"2020-09-07",1,"2020"
2020-09-08,"03:01:07","aus",10867,"2020-09-07",-1,"2020"
2020-09-08,"03:01:14","ein",10874,"2020-09-07",1,"2020"
2020-09-08,"03:01:15","ein",10875,"2020-09-07",1,"2020"
2020-09-08,"03:06:08","aus",11168,"2020-09-07",-1,"2020"
2020-09-08,"03:12:51","aus",11571,"2020-09-07",-1,"2020"
2020-09-08,"03:21:36","ein",12096,"2020-09-07",1,"2020"
2020-09-08,"03:22:51","aus",12171,"2020-09-07",-1,"2020"
2020-09-08,"03:23:10","ein",12190,"2020-09-07",1,"2020"
2020-09-08,"03:26:19","aus",12379,"2020-09-07",-1,"2020"
2020-09-08,"03:30:22","ein",12622,"2020-09-07",1,"2020"
2020-09-08,"03:40:51","aus",13251,"2020-09-07",-1,"2020"
2020-09-08,"03:41:06","aus",13266,"2020-09-07",-1,"2020"
2020-09-08,"03:42:01","ein",13321,"2020-09-07",1,"2020"
2020-09-08,"03:42:12","ein",13332,"2020-09-07",1,"2020"
2020-09-08,"03:42:24","aus",13344,"2020-09-07",-1,"2020"
2020-09-08,"03:42:25","aus",13345,"2020-09-07",-1,"2020"
2020-09-08,"03:42:57","ein",13377,"2020-09-07",1,"2020"
2020-09-08,"03:42:58","ein",13378,"2020-09-07",1,"2020"
2020-09-08,"03:43:25","ein",13405,"2020-09-07",1,"2020"
2020-09-08,"03:48:30","aus",13710,"2020-09-07",-1,"2020"
2020-09-08,"03:48:47","aus",13727,"2020-09-07",-1,"2020"
2020-09-08,"03:48:53","ein",13733,"2020-09-07",1,"2020"
2020-09-08,"03:50:21","ein",13821,"2020-09-07",1,"2020"
2020-09-08,"03:50:24","ein",13824,"2020-09-07",1,"2020"
2020-09-08,"03:54:52","aus",14092,"2020-09-07",-1,"2020"
2020-09-08,"04:03:03","aus",14583,"2020-09-07",-1,"2020"
2020-09-08,"04:03:47","aus",14627,"2020-09-07",-1,"2020"
2020-09-08,"04:03:56","ein",14636,"2020-09-07",1,"2020"
2020-09-08,"04:04:04","ein",14644,"2020-09-07",1,"2020"
2020-09-08,"04:23:10","ein",15790,"2020-09-07",1,"2020"
2020-09-08,"04:27:27","ein",16047,"2020-09-07",1,"2020"
2020-09-08,"04:30:37","aus",16237,"2020-09-07",-1,"2020"
2020-09-08,"04:34:36","ein",16476,"2020-09-07",1,"2020"
2020-09-08,"04:43:26","aus",17006,"2020-09-07",-1,"2020"
2020-09-08,"04:47:31","ein",17251,"2020-09-07",1,"2020"
2020-09-08,"04:49:54","ein",17394,"2020-09-07",1,"2020"
2020-09-08,"19:11:49","aus",69109,"2020-09-08",-1,"2020"
2020-09-08,"19:14:26","aus",69266,"2020-09-08",-1,"2020"
2020-09-08,"19:14:43","aus",69283,"2020-09-08",-1,"2020"
2020-09-08,"19:26:36","aus",69996,"2020-09-08",-1,"2020"
2020-09-08,"19:27:46","aus",70066,"2020-09-08",-1,"2020"
2020-09-08,"19:31:45","aus",70305,"2020-09-08",-1,"2020"
2020-09-08,"19:36:36","aus",70596,"2020-09-08",-1,"2020"
2020-09-08,"19:45:21","aus",71121,"2020-09-08",-1,"2020"
2020-09-08,"19:48:37","aus",71317,"2020-09-08",-1,"2020"
2020-09-08,"20:40:35","aus",74435,"2020-09-08",-1,"2020"
2020-09-08,"20:44:15","ein",74655,"2020-09-08",1,"2020"
2020-09-08,"20:53:33","ein",75213,"2020-09-08",1,"2020"
2020-09-08,"21:13:03","aus",76383,"2020-09-08",-1,"2020"
2020-09-08,"21:23:41","ein",77021,"2020-09-08",1,"2020"
2020-09-08,"21:41:44","ein",78104,"2020-09-08",1,"2020"
2020-09-08,"21:54:49","ein",78889,"2020-09-08",1,"2020"
2020-09-08,"22:01:49","ein",79309,"2020-09-08",1,"2020"
2020-09-08,"22:07:21","aus",79641,"2020-09-08",-1,"2020"
2020-09-08,"22:09:27","ein",79767,"2020-09-08",1,"2020"
2020-09-08,"22:19:52","ein",80392,"2020-09-08",1,"2020"
2020-09-08,"22:23:40","ein",80620,"2020-09-08",1,"2020"
2020-09-08,"22:23:53","ein",80633,"2020-09-08",1,"2020"
2020-09-08,"22:24:07","aus",80647,"2020-09-08",-1,"2020"
2020-09-08,"22:24:59","ein",80699,"2020-09-08",1,"2020"
2020-09-08,"22:25:29","aus",80729,"2020-09-08",-1,"2020"
2020-09-08,"22:25:32","ein",80732,"2020-09-08",1,"2020"
2020-09-08,"22:36:45","aus",81405,"2020-09-08",-1,"2020"
2020-09-08,"22:38:56","aus",81536,"2020-09-08",-1,"2020"
2020-09-08,"22:40:31","aus",81631,"2020-09-08",-1,"2020"
2020-09-08,"22:47:24","ein",82044,"2020-09-08",1,"2020"
2020-09-08,"22:53:28","ein",82408,"2020-09-08",1,"2020"
2020-09-08,"22:58:06","aus",82686,"2020-09-08",-1,"2020"
2020-09-08,"23:00:45","ein",82845,"2020-09-08",1,"2020"
2020-09-08,"23:15:48","ein",83748,"2020-09-08",1,"2020"
2020-09-08,"23:27:35","ein",84455,"2020-09-08",1,"2020"
2020-09-08,"23:35:12","ein",84912,"2020-09-08",1,"2020"
2020-09-08,"23:36:34","aus",84994,"2020-09-08",-1,"2020"
2020-09-08,"23:42:46","aus",85366,"2020-09-08",-1,"2020"
2020-09-08,"23:59:04","ein",86344,"2020-09-08",1,"2020"
2020-09-08,"23:59:44","aus",86384,"2020-09-08",-1,"2020"
2020-09-09,"00:05:14","ein",314,"2020-09-08",1,"2020"
2020-09-09,"00:07:13","aus",433,"2020-09-08",-1,"2020"
2020-09-09,"00:18:49","aus",1129,"2020-09-08",-1,"2020"
2020-09-09,"00:18:57","ein",1137,"2020-09-08",1,"2020"
2020-09-09,"00:19:37","ein",1177,"2020-09-08",1,"2020"
2020-09-09,"00:19:50","ein",1190,"2020-09-08",1,"2020"
2020-09-09,"00:21:09","ein",1269,"2020-09-08",1,"2020"
2020-09-09,"00:24:56","aus",1496,"2020-09-08",-1,"2020"
2020-09-09,"00:24:56","aus",1496,"2020-09-08",-1,"2020"
2020-09-09,"00:25:07","ein",1507,"2020-09-08",1,"2020"
2020-09-09,"00:37:43","aus",2263,"2020-09-08",-1,"2020"
2020-09-09,"00:37:44","aus",2264,"2020-09-08",-1,"2020"
2020-09-09,"00:44:44","aus",2684,"2020-09-08",-1,"2020"
2020-09-09,"00:51:08","ein",3068,"2020-09-08",1,"2020"
2020-09-09,"00:54:45","aus",3285,"2020-09-08",-1,"2020"
2020-09-09,"00:58:55","aus",3535,"2020-09-08",-1,"2020"
2020-09-09,"01:05:40","aus",3940,"2020-09-08",-1,"2020"
2020-09-09,"01:06:40","ein",4000,"2020-09-08",1,"2020"
2020-09-09,"01:07:17","ein",4037,"2020-09-08",1,"2020"
2020-09-09,"01:12:31","aus",4351,"2020-09-08",-1,"2020"
2020-09-09,"01:19:03","ein",4743,"2020-09-08",1,"2020"
2020-09-09,"01:28:36","ein",5316,"2020-09-08",1,"2020"
2020-09-09,"01:31:02","ein",5462,"2020-09-08",1,"2020"
2020-09-09,"01:35:20","ein",5720,"2020-09-08",1,"2020"
2020-09-09,"01:36:21","aus",5781,"2020-09-08",-1,"2020"
2020-09-09,"01:37:26","ein",5846,"2020-09-08",1,"2020"
2020-09-09,"01:38:34","ein",5914,"2020-09-08",1,"2020"
2020-09-09,"01:39:34","ein",5974,"2020-09-08",1,"2020"
2020-09-09,"01:40:47","ein",6047,"2020-09-08",1,"2020"
2020-09-09,"01:45:28","ein",6328,"2020-09-08",1,"2020"
2020-09-09,"01:49:34","aus",6574,"2020-09-08",-1,"2020"
2020-09-09,"01:53:36","aus",6816,"2020-09-08",-1,"2020"
2020-09-09,"02:03:12","aus",7392,"2020-09-08",-1,"2020"
2020-09-09,"02:12:43","aus",7963,"2020-09-08",-1,"2020"
2020-09-09,"02:14:35","aus",8075,"2020-09-08",-1,"2020"
2020-09-09,"02:15:29","ein",8129,"2020-09-08",1,"2020"
2020-09-09,"02:19:09","ein",8349,"2020-09-08",1,"2020"
2020-09-09,"02:21:46","ein",8506,"2020-09-08",1,"2020"
2020-09-09,"02:28:27","aus",8907,"2020-09-08",-1,"2020"
2020-09-09,"02:33:02","aus",9182,"2020-09-08",-1,"2020"
2020-09-09,"02:42:34","aus",9754,"2020-09-08",-1,"2020"
2020-09-09,"02:48:05","aus",10085,"2020-09-08",-1,"2020"
2020-09-09,"02:50:37","ein",10237,"2020-09-08",1,"2020"
2020-09-09,"03:04:24","ein",11064,"2020-09-08",1,"2020"
2020-09-09,"03:09:06","ein",11346,"2020-09-08",1,"2020"
2020-09-09,"03:11:01","ein",11461,"2020-09-08",1,"2020"
2020-09-09,"03:12:51","aus",11571,"2020-09-08",-1,"2020"
2020-09-09,"03:33:14","aus",12794,"2020-09-08",-1,"2020"
2020-09-09,"03:37:12","aus",13032,"2020-09-08",-1,"2020"
2020-09-09,"03:43:54","ein",13434,"2020-09-08",1,"2020"
2020-09-09,"03:45:07","ein",13507,"2020-09-08",1,"2020"
2020-09-09,"03:45:37","ein",13537,"2020-09-08",1,"2020"
2020-09-09,"03:46:54","aus",13614,"2020-09-08",-1,"2020"
2020-09-09,"04:01:45","aus",14505,"2020-09-08",-1,"2020"
2020-09-09,"04:15:30","ein",15330,"2020-09-08",1,"2020"
2020-09-09,"04:19:03","aus",15543,"2020-09-08",-1,"2020"
2020-09-09,"04:40:54","ein",16854,"2020-09-08",1,"2020"
2020-09-09,"04:42:41","aus",16961,"2020-09-08",-1,"2020"
2020-09-09,"04:59:36","aus",17976,"2020-09-08",-1,"2020"
2020-09-09,"19:17:19","aus",69439,"2020-09-09",-1,"2020"
2020-09-09,"19:34:42","aus",70482,"2020-09-09",-1,"2020"
2020-09-09,"19:49:35","aus",71375,"2020-09-09",-1,"2020"
2020-09-09,"19:55:38","ein",71738,"2020-09-09",1,"2020"
2020-09-09,"19:59:27","aus",71967,"2020-09-09",-1,"2020"
2020-09-09,"19:59:50","aus",71990,"2020-09-09",-1,"2020"
2020-09-09,"20:36:37","ein",74197,"2020-09-09",1,"2020"
2020-09-09,"20:49:54","ein",74994,"2020-09-09",1,"2020"
2020-09-09,"20:52:44","ein",75164,"2020-09-09",1,"2020"
2020-09-09,"20:58:21","aus",75501,"2020-09-09",-1,"2020"
2020-09-09,"21:30:14","aus",77414,"2020-09-09",-1,"2020"
2020-09-09,"21:31:06","ein",77466,"2020-09-09",1,"2020"
2020-09-09,"21:41:50","ein",78110,"2020-09-09",1,"2020"
2020-09-09,"21:47:16","aus",78436,"2020-09-09",-1,"2020"
2020-09-09,"21:47:39","ein",78459,"2020-09-09",1,"2020"
2020-09-09,"22:13:04","aus",79984,"2020-09-09",-1,"2020"
2020-09-09,"22:13:11","ein",79991,"2020-09-09",1,"2020"
2020-09-09,"22:31:18","aus",81078,"2020-09-09",-1,"2020"
2020-09-09,"22:35:45","aus",81345,"2020-09-09",-1,"2020"
2020-09-09,"22:36:44","ein",81404,"2020-09-09",1,"2020"
2020-09-09,"22:49:28","ein",82168,"2020-09-09",1,"2020"
2020-09-09,"22:49:35","ein",82175,"2020-09-09",1,"2020"
2020-09-09,"22:58:48","aus",82728,"2020-09-09",-1,"2020"
2020-09-09,"23:35:58","ein",84958,"2020-09-09",1,"2020"
2020-09-09,"23:36:21","ein",84981,"2020-09-09",1,"2020"
2020-09-09,"23:50:32","ein",85832,"2020-09-09",1,"2020"
2020-09-09,"23:52:22","ein",85942,"2020-09-09",1,"2020"
2020-09-10,"00:06:13","aus",373,"2020-09-09",-1,"2020"
2020-09-10,"00:16:20","ein",980,"2020-09-09",1,"2020"
2020-09-10,"00:32:19","aus",1939,"2020-09-09",-1,"2020"
2020-09-10,"00:35:43","aus",2143,"2020-09-09",-1,"2020"
2020-09-10,"00:38:43","aus",2323,"2020-09-09",-1,"2020"
2020-09-10,"00:41:14","ein",2474,"2020-09-09",1,"2020"
2020-09-10,"00:52:55","ein",3175,"2020-09-09",1,"2020"
2020-09-10,"00:53:51","aus",3231,"2020-09-09",-1,"2020"
2020-09-10,"00:58:19","aus",3499,"2020-09-09",-1,"2020"
2020-09-10,"00:59:05","ein",3545,"2020-09-09",1,"2020"
2020-09-10,"01:28:42","aus",5322,"2020-09-09",-1,"2020"
2020-09-10,"01:31:31","aus",5491,"2020-09-09",-1,"2020"
2020-09-10,"01:32:38","ein",5558,"2020-09-09",1,"2020"
2020-09-10,"01:32:51","ein",5571,"2020-09-09",1,"2020"
2020-09-10,"01:38:29","aus",5909,"2020-09-09",-1,"2020"
2020-09-10,"01:42:29","ein",6149,"2020-09-09",1,"2020"
2020-09-10,"01:52:10","ein",6730,"2020-09-09",1,"2020"
2020-09-10,"01:54:22","ein",6862,"2020-09-09",1,"2020"
2020-09-10,"01:57:23","aus",7043,"2020-09-09",-1,"2020"
2020-09-10,"02:03:34","ein",7414,"2020-09-09",1,"2020"
2020-09-10,"02:09:32","aus",7772,"2020-09-09",-1,"2020"
2020-09-10,"02:09:43","ein",7783,"2020-09-09",1,"2020"
2020-09-10,"02:19:00","aus",8340,"2020-09-09",-1,"2020"
2020-09-10,"02:19:27","ein",8367,"2020-09-09",1,"2020"
2020-09-10,"02:20:26","aus",8426,"2020-09-09",-1,"2020"
2020-09-10,"02:28:04","aus",8884,"2020-09-09",-1,"2020"
2020-09-10,"02:53:53","aus",10433,"2020-09-09",-1,"2020"
2020-09-10,"03:02:54","aus",10974,"2020-09-09",-1,"2020"
2020-09-10,"03:08:54","ein",11334,"2020-09-09",1,"2020"
2020-09-10,"03:21:42","ein",12102,"2020-09-09",1,"2020"
2020-09-10,"03:25:40","aus",12340,"2020-09-09",-1,"2020"
2020-09-10,"03:31:26","aus",12686,"2020-09-09",-1,"2020"
2020-09-10,"03:31:27","aus",12687,"2020-09-09",-1,"2020"
2020-09-10,"03:31:31","ein",12691,"2020-09-09",1,"2020"
2020-09-10,"03:39:19","aus",13159,"2020-09-09",-1,"2020"
2020-09-10,"03:54:22","aus",14062,"2020-09-09",-1,"2020"
2020-09-10,"04:25:16","ein",15916,"2020-09-09",1,"2020"
2020-09-10,"04:25:54","aus",15954,"2020-09-09",-1,"2020"
2020-09-10,"18:51:35","ein",67895,"2020-09-10",1,"2020"
2020-09-10,"19:15:23","aus",69323,"2020-09-10",-1,"2020"
2020-09-10,"19:29:53","aus",70193,"2020-09-10",-1,"2020"
2020-09-10,"19:31:29","aus",70289,"2020-09-10",-1,"2020"
2020-09-10,"19:44:06","aus",71046,"2020-09-10",-1,"2020"
2020-09-10,"20:18:33","ein",73113,"2020-09-10",1,"2020"
2020-09-10,"20:28:33","ein",73713,"2020-09-10",1,"2020"
2020-09-10,"20:29:10","ein",73750,"2020-09-10",1,"2020"
2020-09-10,"20:29:41","ein",73781,"2020-09-10",1,"2020"
2020-09-10,"20:32:22","ein",73942,"2020-09-10",1,"2020"
2020-09-10,"20:32:46","ein",73966,"2020-09-10",1,"2020"
2020-09-10,"20:35:55","ein",74155,"2020-09-10",1,"2020"
2020-09-10,"20:49:04","ein",74944,"2020-09-10",1,"2020"
2020-09-10,"21:00:32","ein",75632,"2020-09-10",1,"2020"
2020-09-10,"21:01:14","aus",75674,"2020-09-10",-1,"2020"
2020-09-10,"21:02:57","ein",75777,"2020-09-10",1,"2020"
2020-09-10,"21:05:53","aus",75953,"2020-09-10",-1,"2020"
2020-09-10,"21:08:54","aus",76134,"2020-09-10",-1,"2020"
2020-09-10,"21:16:24","aus",76584,"2020-09-10",-1,"2020"
2020-09-10,"21:27:26","ein",77246,"2020-09-10",1,"2020"
2020-09-10,"21:31:42","ein",77502,"2020-09-10",1,"2020"
2020-09-10,"21:33:56","ein",77636,"2020-09-10",1,"2020"
2020-09-10,"21:35:41","aus",77741,"2020-09-10",-1,"2020"
2020-09-10,"21:50:18","ein",78618,"2020-09-10",1,"2020"
2020-09-10,"21:50:56","aus",78656,"2020-09-10",-1,"2020"
2020-09-10,"21:52:29","ein",78749,"2020-09-10",1,"2020"
2020-09-10,"21:58:54","aus",79134,"2020-09-10",-1,"2020"
2020-09-10,"22:03:16","aus",79396,"2020-09-10",-1,"2020"
2020-09-10,"22:05:02","ein",79502,"2020-09-10",1,"2020"
2020-09-10,"22:06:41","ein",79601,"2020-09-10",1,"2020"
2020-09-10,"22:07:05","ein",79625,"2020-09-10",1,"2020"
2020-09-10,"22:07:38","aus",79658,"2020-09-10",-1,"2020"
2020-09-10,"22:09:18","ein",79758,"2020-09-10",1,"2020"
2020-09-10,"22:21:04","ein",80464,"2020-09-10",1,"2020"
2020-09-10,"22:27:53","aus",80873,"2020-09-10",-1,"2020"
2020-09-10,"22:33:12","ein",81192,"2020-09-10",1,"2020"
2020-09-10,"22:52:48","ein",82368,"2020-09-10",1,"2020"
2020-09-10,"22:56:19","aus",82579,"2020-09-10",-1,"2020"
2020-09-10,"22:59:55","ein",82795,"2020-09-10",1,"2020"
2020-09-10,"23:02:50","aus",82970,"2020-09-10",-1,"2020"
2020-09-10,"23:05:27","aus",83127,"2020-09-10",-1,"2020"
2020-09-10,"23:19:42","ein",83982,"2020-09-10",1,"2020"
2020-09-10,"23:24:32","ein",84272,"2020-09-10",1,"2020"
2020-09-10,"23:26:53","aus",84413,"2020-09-10",-1,"2020"
2020-09-10,"23:26:58","ein",84418,"2020-09-10",1,"2020"
