"Datum","Uhrzeit","Event","EventSec","pseudodate","EventC","Year"
2018-10-12,"04:43:52","aus",17032,"2018-10-11",-1,"2018"
2018-10-12,"04:52:09","aus",17529,"2018-10-11",-1,"2018"
2018-10-12,"04:55:37","aus",17737,"2018-10-11",-1,"2018"
2018-10-12,"06:13:55","aus",22435,"2018-10-11",-1,"2018"
2018-10-12,"06:36:20","aus",23780,"2018-10-11",-1,"2018"
2018-10-12,"06:36:20","aus",23780,"2018-10-11",-1,"2018"
2018-10-12,"06:36:20","ein",23780,"2018-10-11",1,"2018"
2018-10-12,"06:36:28","aus",23788,"2018-10-11",-1,"2018"
2018-10-12,"11:08:07","ein",40087,"2018-10-11",1,"2018"
2018-10-12,"11:08:07","aus",40087,"2018-10-11",-1,"2018"
2018-10-12,"18:56:36","aus",68196,"2018-10-12",-1,"2018"
2018-10-12,"19:01:41","aus",68501,"2018-10-12",-1,"2018"
2018-10-12,"19:08:18","aus",68898,"2018-10-12",-1,"2018"
2018-10-12,"19:11:00","aus",69060,"2018-10-12",-1,"2018"
2018-10-12,"19:22:26","aus",69746,"2018-10-12",-1,"2018"
2018-10-12,"19:22:39","aus",69759,"2018-10-12",-1,"2018"
2018-10-12,"19:27:31","aus",70051,"2018-10-12",-1,"2018"
2018-10-12,"19:40:46","aus",70846,"2018-10-12",-1,"2018"
2018-10-12,"19:44:05","aus",71045,"2018-10-12",-1,"2018"
2018-10-12,"20:15:56","ein",72956,"2018-10-12",1,"2018"
2018-10-12,"20:27:29","ein",73649,"2018-10-12",1,"2018"
2018-10-12,"21:24:59","ein",77099,"2018-10-12",1,"2018"
2018-10-12,"21:25:30","ein",77130,"2018-10-12",1,"2018"
2018-10-12,"21:29:33","aus",77373,"2018-10-12",-1,"2018"
2018-10-12,"21:35:31","ein",77731,"2018-10-12",1,"2018"
2018-10-12,"21:46:05","aus",78365,"2018-10-12",-1,"2018"
2018-10-12,"21:47:12","aus",78432,"2018-10-12",-1,"2018"
2018-10-12,"21:50:09","ein",78609,"2018-10-12",1,"2018"
2018-10-12,"21:51:13","ein",78673,"2018-10-12",1,"2018"
2018-10-12,"21:51:15","ein",78675,"2018-10-12",1,"2018"
2018-10-12,"21:51:32","aus",78692,"2018-10-12",-1,"2018"
2018-10-12,"21:51:54","ein",78714,"2018-10-12",1,"2018"
2018-10-12,"21:57:34","aus",79054,"2018-10-12",-1,"2018"
2018-10-12,"21:57:34","ein",79054,"2018-10-12",1,"2018"
2018-10-12,"21:57:34","ein",79054,"2018-10-12",1,"2018"
2018-10-12,"21:58:33","ein",79113,"2018-10-12",1,"2018"
2018-10-12,"21:58:37","ein",79117,"2018-10-12",1,"2018"
2018-10-12,"22:00:31","ein",79231,"2018-10-12",1,"2018"
2018-10-12,"22:00:31","ein",79231,"2018-10-12",1,"2018"
2018-10-12,"22:00:32","aus",79232,"2018-10-12",-1,"2018"
2018-10-12,"22:26:10","aus",80770,"2018-10-12",-1,"2018"
2018-10-12,"22:50:56","aus",82256,"2018-10-12",-1,"2018"
2018-10-12,"22:51:05","aus",82265,"2018-10-12",-1,"2018"
2018-10-12,"23:18:23","ein",83903,"2018-10-12",1,"2018"
2018-10-12,"23:23:22","ein",84202,"2018-10-12",1,"2018"
2018-10-12,"23:26:51","ein",84411,"2018-10-12",1,"2018"
2018-10-12,"23:26:58","ein",84418,"2018-10-12",1,"2018"
2018-10-12,"23:27:22","ein",84442,"2018-10-12",1,"2018"
2018-10-12,"23:31:44","ein",84704,"2018-10-12",1,"2018"
2018-10-12,"23:32:16","ein",84736,"2018-10-12",1,"2018"
2018-10-12,"23:33:04","ein",84784,"2018-10-12",1,"2018"
2018-10-12,"23:35:44","ein",84944,"2018-10-12",1,"2018"
2018-10-12,"23:40:55","aus",85255,"2018-10-12",-1,"2018"
2018-10-12,"23:41:09","aus",85269,"2018-10-12",-1,"2018"
2018-10-12,"23:41:15","ein",85275,"2018-10-12",1,"2018"
2018-10-12,"23:41:15","aus",85275,"2018-10-12",-1,"2018"
2018-10-12,"23:41:26","ein",85286,"2018-10-12",1,"2018"
2018-10-12,"23:42:34","aus",85354,"2018-10-12",-1,"2018"
2018-10-12,"23:42:43","ein",85363,"2018-10-12",1,"2018"
2018-10-12,"23:43:50","aus",85430,"2018-10-12",-1,"2018"
2018-10-12,"23:43:51","aus",85431,"2018-10-12",-1,"2018"
2018-10-12,"23:43:51","aus",85431,"2018-10-12",-1,"2018"
2018-10-12,"23:45:33","ein",85533,"2018-10-12",1,"2018"
2018-10-12,"23:48:38","ein",85718,"2018-10-12",1,"2018"
2018-10-12,"23:50:06","ein",85806,"2018-10-12",1,"2018"
2018-10-12,"23:51:06","aus",85866,"2018-10-12",-1,"2018"
2018-10-12,"23:56:39","ein",86199,"2018-10-12",1,"2018"
2018-10-12,"23:57:59","ein",86279,"2018-10-12",1,"2018"
2018-10-13,"00:07:35","aus",455,"2018-10-12",-1,"2018"
2018-10-13,"00:16:47","aus",1007,"2018-10-12",-1,"2018"
2018-10-13,"00:18:06","ein",1086,"2018-10-12",1,"2018"
2018-10-13,"00:18:24","ein",1104,"2018-10-12",1,"2018"
2018-10-13,"00:20:36","ein",1236,"2018-10-12",1,"2018"
2018-10-13,"00:21:21","ein",1281,"2018-10-12",1,"2018"
2018-10-13,"00:22:26","ein",1346,"2018-10-12",1,"2018"
2018-10-13,"00:36:50","ein",2210,"2018-10-12",1,"2018"
2018-10-13,"00:37:10","ein",2230,"2018-10-12",1,"2018"
2018-10-13,"00:37:10","aus",2230,"2018-10-12",-1,"2018"
2018-10-13,"00:38:04","ein",2284,"2018-10-12",1,"2018"
2018-10-13,"00:38:18","ein",2298,"2018-10-12",1,"2018"
2018-10-13,"00:39:00","ein",2340,"2018-10-12",1,"2018"
2018-10-13,"00:39:28","aus",2368,"2018-10-12",-1,"2018"
2018-10-13,"00:39:47","aus",2387,"2018-10-12",-1,"2018"
2018-10-13,"00:39:47","aus",2387,"2018-10-12",-1,"2018"
2018-10-13,"00:40:05","ein",2405,"2018-10-12",1,"2018"
2018-10-13,"00:42:56","ein",2576,"2018-10-12",1,"2018"
2018-10-13,"00:47:53","ein",2873,"2018-10-12",1,"2018"
2018-10-13,"00:48:09","aus",2889,"2018-10-12",-1,"2018"
2018-10-13,"00:48:56","aus",2936,"2018-10-12",-1,"2018"
2018-10-13,"00:48:57","aus",2937,"2018-10-12",-1,"2018"
2018-10-13,"00:49:41","ein",2981,"2018-10-12",1,"2018"
2018-10-13,"00:52:06","ein",3126,"2018-10-12",1,"2018"
2018-10-13,"00:55:16","aus",3316,"2018-10-12",-1,"2018"
2018-10-13,"00:58:17","ein",3497,"2018-10-12",1,"2018"
2018-10-13,"00:59:19","ein",3559,"2018-10-12",1,"2018"
2018-10-13,"01:03:41","ein",3821,"2018-10-12",1,"2018"
2018-10-13,"01:08:28","ein",4108,"2018-10-12",1,"2018"
2018-10-13,"01:24:33","aus",5073,"2018-10-12",-1,"2018"
2018-10-13,"01:25:13","aus",5113,"2018-10-12",-1,"2018"
2018-10-13,"01:26:07","ein",5167,"2018-10-12",1,"2018"
2018-10-13,"01:29:38","ein",5378,"2018-10-12",1,"2018"
2018-10-13,"01:30:02","ein",5402,"2018-10-12",1,"2018"
2018-10-13,"01:35:41","aus",5741,"2018-10-12",-1,"2018"
2018-10-13,"01:36:12","ein",5772,"2018-10-12",1,"2018"
2018-10-13,"01:37:03","ein",5823,"2018-10-12",1,"2018"
2018-10-13,"01:41:41","ein",6101,"2018-10-12",1,"2018"
2018-10-13,"01:44:24","ein",6264,"2018-10-12",1,"2018"
2018-10-13,"01:45:44","ein",6344,"2018-10-12",1,"2018"
2018-10-13,"01:49:04","ein",6544,"2018-10-12",1,"2018"
2018-10-13,"01:51:46","aus",6706,"2018-10-12",-1,"2018"
2018-10-13,"01:51:46","aus",6706,"2018-10-12",-1,"2018"
2018-10-13,"01:51:46","ein",6706,"2018-10-12",1,"2018"
2018-10-13,"01:51:46","ein",6706,"2018-10-12",1,"2018"
2018-10-13,"01:51:49","aus",6709,"2018-10-12",-1,"2018"
2018-10-13,"01:51:49","aus",6709,"2018-10-12",-1,"2018"
2018-10-13,"01:56:19","ein",6979,"2018-10-12",1,"2018"
2018-10-13,"02:01:42","aus",7302,"2018-10-12",-1,"2018"
2018-10-13,"02:02:30","aus",7350,"2018-10-12",-1,"2018"
2018-10-13,"02:12:07","ein",7927,"2018-10-12",1,"2018"
2018-10-13,"02:16:24","aus",8184,"2018-10-12",-1,"2018"
2018-10-13,"02:22:23","aus",8543,"2018-10-12",-1,"2018"
2018-10-13,"02:22:32","ein",8552,"2018-10-12",1,"2018"
2018-10-13,"02:24:54","ein",8694,"2018-10-12",1,"2018"
2018-10-13,"02:27:45","ein",8865,"2018-10-12",1,"2018"
2018-10-13,"02:28:11","aus",8891,"2018-10-12",-1,"2018"
2018-10-13,"02:28:11","ein",8891,"2018-10-12",1,"2018"
2018-10-13,"02:28:12","ein",8892,"2018-10-12",1,"2018"
2018-10-13,"02:28:12","ein",8892,"2018-10-12",1,"2018"
2018-10-13,"02:30:02","ein",9002,"2018-10-12",1,"2018"
2018-10-13,"02:31:30","ein",9090,"2018-10-12",1,"2018"
2018-10-13,"02:32:23","aus",9143,"2018-10-12",-1,"2018"
2018-10-13,"02:32:55","aus",9175,"2018-10-12",-1,"2018"
2018-10-13,"02:33:13","ein",9193,"2018-10-12",1,"2018"
2018-10-13,"02:33:47","aus",9227,"2018-10-12",-1,"2018"
2018-10-13,"02:38:33","aus",9513,"2018-10-12",-1,"2018"
2018-10-13,"03:11:53","aus",11513,"2018-10-12",-1,"2018"
2018-10-13,"03:13:29","aus",11609,"2018-10-12",-1,"2018"
2018-10-13,"03:20:10","aus",12010,"2018-10-12",-1,"2018"
2018-10-13,"03:21:07","aus",12067,"2018-10-12",-1,"2018"
2018-10-13,"03:23:29","aus",12209,"2018-10-12",-1,"2018"
2018-10-13,"03:30:05","aus",12605,"2018-10-12",-1,"2018"
2018-10-13,"03:31:46","aus",12706,"2018-10-12",-1,"2018"
2018-10-13,"03:32:42","ein",12762,"2018-10-12",1,"2018"
2018-10-13,"03:33:18","aus",12798,"2018-10-12",-1,"2018"
2018-10-13,"03:36:48","aus",13008,"2018-10-12",-1,"2018"
2018-10-13,"03:45:18","ein",13518,"2018-10-12",1,"2018"
2018-10-13,"03:45:19","aus",13519,"2018-10-12",-1,"2018"
2018-10-13,"03:45:19","aus",13519,"2018-10-12",-1,"2018"
2018-10-13,"03:56:21","aus",14181,"2018-10-12",-1,"2018"
2018-10-13,"04:02:37","aus",14557,"2018-10-12",-1,"2018"
2018-10-13,"04:08:52","aus",14932,"2018-10-12",-1,"2018"
2018-10-13,"04:22:08","ein",15728,"2018-10-12",1,"2018"
2018-10-13,"04:23:25","ein",15805,"2018-10-12",1,"2018"
2018-10-13,"04:32:15","aus",16335,"2018-10-12",-1,"2018"
2018-10-13,"04:38:23","aus",16703,"2018-10-12",-1,"2018"
2018-10-13,"04:45:32","aus",17132,"2018-10-12",-1,"2018"
2018-10-13,"04:49:01","aus",17341,"2018-10-12",-1,"2018"
2018-10-13,"04:55:49","aus",17749,"2018-10-12",-1,"2018"
2018-10-13,"04:55:49","ein",17749,"2018-10-12",1,"2018"
2018-10-13,"04:55:50","aus",17750,"2018-10-12",-1,"2018"
2018-10-13,"05:00:46","aus",18046,"2018-10-12",-1,"2018"
2018-10-13,"05:03:46","aus",18226,"2018-10-12",-1,"2018"
2018-10-13,"05:04:13","aus",18253,"2018-10-12",-1,"2018"
2018-10-13,"05:15:04","aus",18904,"2018-10-12",-1,"2018"
2018-10-13,"18:57:27","aus",68247,"2018-10-13",-1,"2018"
2018-10-13,"19:07:47","aus",68867,"2018-10-13",-1,"2018"
2018-10-13,"19:22:47","aus",69767,"2018-10-13",-1,"2018"
2018-10-13,"19:28:42","aus",70122,"2018-10-13",-1,"2018"
2018-10-13,"19:33:15","aus",70395,"2018-10-13",-1,"2018"
2018-10-13,"20:01:47","aus",72107,"2018-10-13",-1,"2018"
2018-10-13,"20:12:42","aus",72762,"2018-10-13",-1,"2018"
2018-10-13,"20:25:29","ein",73529,"2018-10-13",1,"2018"
2018-10-13,"20:25:29","ein",73529,"2018-10-13",1,"2018"
2018-10-13,"20:25:50","aus",73550,"2018-10-13",-1,"2018"
2018-10-13,"20:53:44","ein",75224,"2018-10-13",1,"2018"
2018-10-13,"21:06:31","aus",75991,"2018-10-13",-1,"2018"
2018-10-13,"21:11:43","ein",76303,"2018-10-13",1,"2018"
2018-10-13,"21:28:35","ein",77315,"2018-10-13",1,"2018"
2018-10-13,"21:37:54","ein",77874,"2018-10-13",1,"2018"
2018-10-13,"21:51:14","ein",78674,"2018-10-13",1,"2018"
2018-10-13,"21:51:31","ein",78691,"2018-10-13",1,"2018"
2018-10-13,"21:55:50","aus",78950,"2018-10-13",-1,"2018"
2018-10-13,"21:58:10","ein",79090,"2018-10-13",1,"2018"
2018-10-13,"21:58:16","ein",79096,"2018-10-13",1,"2018"
2018-10-13,"22:09:31","ein",79771,"2018-10-13",1,"2018"
2018-10-13,"22:15:12","aus",80112,"2018-10-13",-1,"2018"
2018-10-13,"22:23:39","ein",80619,"2018-10-13",1,"2018"
2018-10-13,"22:24:07","ein",80647,"2018-10-13",1,"2018"
2018-10-13,"22:24:07","ein",80647,"2018-10-13",1,"2018"
2018-10-13,"22:27:15","aus",80835,"2018-10-13",-1,"2018"
2018-10-13,"22:28:54","aus",80934,"2018-10-13",-1,"2018"
2018-10-13,"22:36:29","ein",81389,"2018-10-13",1,"2018"
2018-10-13,"22:42:27","ein",81747,"2018-10-13",1,"2018"
2018-10-13,"22:44:48","aus",81888,"2018-10-13",-1,"2018"
2018-10-13,"22:48:16","ein",82096,"2018-10-13",1,"2018"
2018-10-13,"22:51:16","ein",82276,"2018-10-13",1,"2018"
2018-10-13,"22:52:14","ein",82334,"2018-10-13",1,"2018"
2018-10-13,"22:55:58","aus",82558,"2018-10-13",-1,"2018"
2018-10-13,"22:58:26","aus",82706,"2018-10-13",-1,"2018"
2018-10-13,"22:58:27","aus",82707,"2018-10-13",-1,"2018"
2018-10-13,"23:01:39","ein",82899,"2018-10-13",1,"2018"
2018-10-13,"23:02:23","ein",82943,"2018-10-13",1,"2018"
2018-10-13,"23:08:37","ein",83317,"2018-10-13",1,"2018"
2018-10-13,"23:36:38","ein",84998,"2018-10-13",1,"2018"
2018-10-13,"23:38:17","aus",85097,"2018-10-13",-1,"2018"
2018-10-13,"23:38:17","ein",85097,"2018-10-13",1,"2018"
2018-10-13,"23:38:30","aus",85110,"2018-10-13",-1,"2018"
2018-10-13,"23:54:42","aus",86082,"2018-10-13",-1,"2018"
2018-10-13,"23:55:45","ein",86145,"2018-10-13",1,"2018"
2018-10-14,"00:01:38","aus",98,"2018-10-13",-1,"2018"
2018-10-14,"00:02:35","aus",155,"2018-10-13",-1,"2018"
2018-10-14,"00:02:35","aus",155,"2018-10-13",-1,"2018"
2018-10-14,"00:06:54","ein",414,"2018-10-13",1,"2018"
2018-10-14,"00:07:01","ein",421,"2018-10-13",1,"2018"
2018-10-14,"00:07:02","ein",422,"2018-10-13",1,"2018"
2018-10-14,"00:09:46","ein",586,"2018-10-13",1,"2018"
2018-10-14,"00:10:28","aus",628,"2018-10-13",-1,"2018"
2018-10-14,"00:10:43","aus",643,"2018-10-13",-1,"2018"
2018-10-14,"00:16:51","aus",1011,"2018-10-13",-1,"2018"
2018-10-14,"00:16:54","aus",1014,"2018-10-13",-1,"2018"
2018-10-14,"00:17:46","ein",1066,"2018-10-13",1,"2018"
2018-10-14,"00:22:01","aus",1321,"2018-10-13",-1,"2018"
2018-10-14,"00:22:23","ein",1343,"2018-10-13",1,"2018"
2018-10-14,"00:23:42","ein",1422,"2018-10-13",1,"2018"
2018-10-14,"00:25:38","ein",1538,"2018-10-13",1,"2018"
2018-10-14,"00:26:11","ein",1571,"2018-10-13",1,"2018"
2018-10-14,"00:28:46","ein",1726,"2018-10-13",1,"2018"
2018-10-14,"00:30:06","ein",1806,"2018-10-13",1,"2018"
2018-10-14,"00:44:37","ein",2677,"2018-10-13",1,"2018"
2018-10-14,"00:47:12","ein",2832,"2018-10-13",1,"2018"
2018-10-14,"00:58:10","aus",3490,"2018-10-13",-1,"2018"
2018-10-14,"01:07:23","ein",4043,"2018-10-13",1,"2018"
2018-10-14,"01:07:37","aus",4057,"2018-10-13",-1,"2018"
2018-10-14,"01:13:04","aus",4384,"2018-10-13",-1,"2018"
2018-10-14,"01:13:06","ein",4386,"2018-10-13",1,"2018"
2018-10-14,"01:15:56","aus",4556,"2018-10-13",-1,"2018"
2018-10-14,"01:15:56","aus",4556,"2018-10-13",-1,"2018"
2018-10-14,"01:16:37","ein",4597,"2018-10-13",1,"2018"
2018-10-14,"01:17:58","ein",4678,"2018-10-13",1,"2018"
2018-10-14,"01:19:41","ein",4781,"2018-10-13",1,"2018"
2018-10-14,"01:20:03","aus",4803,"2018-10-13",-1,"2018"
2018-10-14,"01:24:02","aus",5042,"2018-10-13",-1,"2018"
2018-10-14,"01:28:30","ein",5310,"2018-10-13",1,"2018"
2018-10-14,"01:29:10","aus",5350,"2018-10-13",-1,"2018"
2018-10-14,"01:29:16","ein",5356,"2018-10-13",1,"2018"
2018-10-14,"01:39:31","ein",5971,"2018-10-13",1,"2018"
2018-10-14,"01:48:49","aus",6529,"2018-10-13",-1,"2018"
2018-10-14,"01:51:00","ein",6660,"2018-10-13",1,"2018"
2018-10-14,"01:58:38","ein",7118,"2018-10-13",1,"2018"
2018-10-14,"01:59:14","ein",7154,"2018-10-13",1,"2018"
2018-10-14,"02:01:41","aus",7301,"2018-10-13",-1,"2018"
2018-10-14,"02:06:16","ein",7576,"2018-10-13",1,"2018"
2018-10-14,"02:25:21","aus",8721,"2018-10-13",-1,"2018"
2018-10-14,"02:45:25","aus",9925,"2018-10-13",-1,"2018"
2018-10-14,"02:49:19","ein",10159,"2018-10-13",1,"2018"
2018-10-14,"03:02:15","aus",10935,"2018-10-13",-1,"2018"
2018-10-14,"03:02:20","aus",10940,"2018-10-13",-1,"2018"
2018-10-14,"03:05:34","aus",11134,"2018-10-13",-1,"2018"
2018-10-14,"03:11:13","ein",11473,"2018-10-13",1,"2018"
2018-10-14,"03:12:41","ein",11561,"2018-10-13",1,"2018"
2018-10-14,"03:18:29","aus",11909,"2018-10-13",-1,"2018"
2018-10-14,"03:25:09","ein",12309,"2018-10-13",1,"2018"
2018-10-14,"03:40:16","aus",13216,"2018-10-13",-1,"2018"
2018-10-14,"03:40:34","aus",13234,"2018-10-13",-1,"2018"
2018-10-14,"03:41:57","aus",13317,"2018-10-13",-1,"2018"
2018-10-14,"03:49:09","aus",13749,"2018-10-13",-1,"2018"
2018-10-14,"03:49:31","ein",13771,"2018-10-13",1,"2018"
2018-10-14,"03:49:34","ein",13774,"2018-10-13",1,"2018"
2018-10-14,"03:57:33","aus",14253,"2018-10-13",-1,"2018"
2018-10-14,"04:00:59","aus",14459,"2018-10-13",-1,"2018"
2018-10-14,"04:01:24","aus",14484,"2018-10-13",-1,"2018"
2018-10-14,"04:03:22","aus",14602,"2018-10-13",-1,"2018"
2018-10-14,"04:05:15","ein",14715,"2018-10-13",1,"2018"
2018-10-14,"04:17:57","ein",15477,"2018-10-13",1,"2018"
2018-10-14,"04:17:57","aus",15477,"2018-10-13",-1,"2018"
2018-10-14,"04:26:01","ein",15961,"2018-10-13",1,"2018"
2018-10-14,"04:27:16","aus",16036,"2018-10-13",-1,"2018"
2018-10-14,"04:31:18","ein",16278,"2018-10-13",1,"2018"
2018-10-14,"04:31:34","aus",16294,"2018-10-13",-1,"2018"
2018-10-14,"04:31:36","ein",16296,"2018-10-13",1,"2018"
2018-10-14,"04:33:46","ein",16426,"2018-10-13",1,"2018"
2018-10-14,"04:40:57","aus",16857,"2018-10-13",-1,"2018"
2018-10-14,"04:50:04","ein",17404,"2018-10-13",1,"2018"
2018-10-14,"05:03:20","aus",18200,"2018-10-13",-1,"2018"
2018-10-14,"05:04:34","aus",18274,"2018-10-13",-1,"2018"
2018-10-14,"05:04:34","ein",18274,"2018-10-13",1,"2018"
2018-10-14,"05:21:16","aus",19276,"2018-10-13",-1,"2018"
2018-10-14,"05:38:18","aus",20298,"2018-10-13",-1,"2018"
2018-10-14,"05:38:18","ein",20298,"2018-10-13",1,"2018"
2018-10-14,"05:38:52","aus",20332,"2018-10-13",-1,"2018"
2018-10-14,"06:20:53","aus",22853,"2018-10-13",-1,"2018"
2018-10-14,"06:21:22","aus",22882,"2018-10-13",-1,"2018"
2018-10-14,"19:10:25","aus",69025,"2018-10-14",-1,"2018"
2018-10-14,"19:11:06","aus",69066,"2018-10-14",-1,"2018"
2018-10-14,"19:11:45","aus",69105,"2018-10-14",-1,"2018"
2018-10-14,"19:14:01","aus",69241,"2018-10-14",-1,"2018"
2018-10-14,"19:25:35","aus",69935,"2018-10-14",-1,"2018"
2018-10-14,"19:30:17","aus",70217,"2018-10-14",-1,"2018"
2018-10-14,"19:31:47","aus",70307,"2018-10-14",-1,"2018"
2018-10-14,"19:33:07","aus",70387,"2018-10-14",-1,"2018"
2018-10-14,"19:46:30","aus",71190,"2018-10-14",-1,"2018"
2018-10-14,"20:08:29","ein",72509,"2018-10-14",1,"2018"
2018-10-14,"20:10:40","aus",72640,"2018-10-14",-1,"2018"
2018-10-14,"21:16:31","ein",76591,"2018-10-14",1,"2018"
2018-10-14,"21:17:38","ein",76658,"2018-10-14",1,"2018"
2018-10-14,"21:24:22","ein",77062,"2018-10-14",1,"2018"
2018-10-14,"21:53:54","aus",78834,"2018-10-14",-1,"2018"
2018-10-14,"21:59:54","ein",79194,"2018-10-14",1,"2018"
2018-10-14,"22:00:25","ein",79225,"2018-10-14",1,"2018"
2018-10-14,"22:07:26","aus",79646,"2018-10-14",-1,"2018"
2018-10-14,"22:22:00","ein",80520,"2018-10-14",1,"2018"
2018-10-14,"22:23:36","aus",80616,"2018-10-14",-1,"2018"
2018-10-14,"22:23:40","ein",80620,"2018-10-14",1,"2018"
2018-10-14,"22:25:09","ein",80709,"2018-10-14",1,"2018"
2018-10-14,"22:31:31","aus",81091,"2018-10-14",-1,"2018"
2018-10-14,"22:31:46","ein",81106,"2018-10-14",1,"2018"
2018-10-14,"22:36:17","ein",81377,"2018-10-14",1,"2018"
2018-10-14,"22:37:21","ein",81441,"2018-10-14",1,"2018"
2018-10-14,"22:37:54","aus",81474,"2018-10-14",-1,"2018"
2018-10-14,"22:38:08","ein",81488,"2018-10-14",1,"2018"
2018-10-14,"22:41:05","aus",81665,"2018-10-14",-1,"2018"
2018-10-14,"22:42:26","ein",81746,"2018-10-14",1,"2018"
2018-10-14,"22:42:50","aus",81770,"2018-10-14",-1,"2018"
2018-10-14,"22:44:56","ein",81896,"2018-10-14",1,"2018"
2018-10-14,"22:45:13","ein",81913,"2018-10-14",1,"2018"
2018-10-14,"22:59:03","aus",82743,"2018-10-14",-1,"2018"
2018-10-14,"22:59:03","ein",82743,"2018-10-14",1,"2018"
2018-10-14,"22:59:10","aus",82750,"2018-10-14",-1,"2018"
2018-10-14,"23:04:34","ein",83074,"2018-10-14",1,"2018"
2018-10-14,"23:05:35","ein",83135,"2018-10-14",1,"2018"
2018-10-14,"23:08:24","ein",83304,"2018-10-14",1,"2018"
2018-10-14,"23:09:18","aus",83358,"2018-10-14",-1,"2018"
2018-10-14,"23:16:25","ein",83785,"2018-10-14",1,"2018"
2018-10-14,"23:21:12","ein",84072,"2018-10-14",1,"2018"
2018-10-14,"23:21:12","aus",84072,"2018-10-14",-1,"2018"
2018-10-14,"23:21:12","ein",84072,"2018-10-14",1,"2018"
2018-10-14,"23:23:03","ein",84183,"2018-10-14",1,"2018"
2018-10-14,"23:23:13","aus",84193,"2018-10-14",-1,"2018"
2018-10-14,"23:25:36","ein",84336,"2018-10-14",1,"2018"
2018-10-14,"23:26:30","ein",84390,"2018-10-14",1,"2018"
2018-10-14,"23:32:31","aus",84751,"2018-10-14",-1,"2018"
2018-10-14,"23:35:01","aus",84901,"2018-10-14",-1,"2018"
2018-10-14,"23:41:22","aus",85282,"2018-10-14",-1,"2018"
2018-10-14,"23:44:43","ein",85483,"2018-10-14",1,"2018"
2018-10-14,"23:44:53","aus",85493,"2018-10-14",-1,"2018"
2018-10-14,"23:49:42","ein",85782,"2018-10-14",1,"2018"
2018-10-14,"23:50:18","ein",85818,"2018-10-14",1,"2018"
2018-10-14,"23:50:36","ein",85836,"2018-10-14",1,"2018"
2018-10-14,"23:52:29","ein",85949,"2018-10-14",1,"2018"
2018-10-14,"23:52:29","aus",85949,"2018-10-14",-1,"2018"
2018-10-14,"23:52:43","aus",85963,"2018-10-14",-1,"2018"
2018-10-14,"23:54:17","ein",86057,"2018-10-14",1,"2018"
2018-10-14,"23:54:32","ein",86072,"2018-10-14",1,"2018"
2018-10-14,"23:56:39","aus",86199,"2018-10-14",-1,"2018"
2018-10-14,"23:59:51","aus",86391,"2018-10-14",-1,"2018"
2018-10-15,"00:07:08","ein",428,"2018-10-14",1,"2018"
2018-10-15,"00:07:11","aus",431,"2018-10-14",-1,"2018"
2018-10-15,"00:08:06","ein",486,"2018-10-14",1,"2018"
2018-10-15,"00:09:01","ein",541,"2018-10-14",1,"2018"
2018-10-15,"00:09:54","ein",594,"2018-10-14",1,"2018"
2018-10-15,"00:10:51","ein",651,"2018-10-14",1,"2018"
2018-10-15,"00:12:26","ein",746,"2018-10-14",1,"2018"
2018-10-15,"00:13:02","ein",782,"2018-10-14",1,"2018"
2018-10-15,"00:14:23","ein",863,"2018-10-14",1,"2018"
2018-10-15,"00:14:52","aus",892,"2018-10-14",-1,"2018"
2018-10-15,"00:15:44","ein",944,"2018-10-14",1,"2018"
2018-10-15,"00:18:21","aus",1101,"2018-10-14",-1,"2018"
2018-10-15,"00:23:20","ein",1400,"2018-10-14",1,"2018"
2018-10-15,"00:23:42","ein",1422,"2018-10-14",1,"2018"
2018-10-15,"00:24:55","ein",1495,"2018-10-14",1,"2018"
2018-10-15,"00:25:14","aus",1514,"2018-10-14",-1,"2018"
2018-10-15,"00:25:29","ein",1529,"2018-10-14",1,"2018"
2018-10-15,"00:26:08","aus",1568,"2018-10-14",-1,"2018"
2018-10-15,"00:26:34","ein",1594,"2018-10-14",1,"2018"
2018-10-15,"00:27:19","ein",1639,"2018-10-14",1,"2018"
2018-10-15,"00:39:31","ein",2371,"2018-10-14",1,"2018"
2018-10-15,"00:40:44","aus",2444,"2018-10-14",-1,"2018"
2018-10-15,"00:42:18","ein",2538,"2018-10-14",1,"2018"
2018-10-15,"00:43:20","aus",2600,"2018-10-14",-1,"2018"
2018-10-15,"00:45:53","ein",2753,"2018-10-14",1,"2018"
2018-10-15,"00:50:23","aus",3023,"2018-10-14",-1,"2018"
2018-10-15,"00:55:01","ein",3301,"2018-10-14",1,"2018"
2018-10-15,"00:59:23","aus",3563,"2018-10-14",-1,"2018"
2018-10-15,"00:59:23","aus",3563,"2018-10-14",-1,"2018"
2018-10-15,"01:06:09","ein",3969,"2018-10-14",1,"2018"
2018-10-15,"01:08:04","ein",4084,"2018-10-14",1,"2018"
2018-10-15,"01:12:08","aus",4328,"2018-10-14",-1,"2018"
2018-10-15,"01:16:27","ein",4587,"2018-10-14",1,"2018"
2018-10-15,"01:16:37","ein",4597,"2018-10-14",1,"2018"
2018-10-15,"01:17:40","ein",4660,"2018-10-14",1,"2018"
2018-10-15,"01:17:53","ein",4673,"2018-10-14",1,"2018"
2018-10-15,"01:18:22","aus",4702,"2018-10-14",-1,"2018"
2018-10-15,"01:19:32","aus",4772,"2018-10-14",-1,"2018"
2018-10-15,"01:24:30","ein",5070,"2018-10-14",1,"2018"
