Video.file,Date,Time,Event,EventC,VideoC,Notes,X,Innerloop,Accuracy,Week,Site,Date_auto,Time_auto,TimeofYear,pseudodate,pseudoday
snip_2020_08_22_00_30_39_in.mp4,21.8.2020,23:30:48,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:30:48,20,21/08/2020,20
snip_2020_08_22_00_32_12_out.mp4,21.8.2020,23:32:21,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:32:21,20,21/08/2020,20
snip_2020_08_22_00_35_04_out.mp4,21.8.2020,23:35:13,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:35:13,20,21/08/2020,20
,,,,0,1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:35:13,20,21/08/2020,20
snip_2020_08_22_00_35_08_in.mp4,21.8.2020,23:35:17,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:35:17,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:35:17,20,21/08/2020,20
snip_2020_08_22_00_35_15_in.mp4,21.8.2020,23:35:23,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:35:23,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:35:23,20,21/08/2020,20
snip_2020_08_22_00_35_18_out.mp4,21.8.2020,23:35:27,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:35:27,20,21/08/2020,20
snip_2020_08_22_00_35_18_in.mp4,21.8.2020,23:35:27,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:35:27,20,21/08/2020,20
snip_2020_08_22_00_37_43_in.mp4,21.8.2020,23:37:52,LS1 Einflug,1,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:37:52,20,21/08/2020,20
,21.8.2020,23:37:52,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:37:52,20,21/08/2020,20
snip_2020_08_22_00_37_50_out.mp4,21.8.2020,23:37:59,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:37:59,20,21/08/2020,20
snip_2020_08_22_00_42_19_out.mp4,21.8.2020,23:42:27,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:42:27,20,21/08/2020,20
snip_2020_08_22_00_45_31_in.mp4,21.8.2020,23:45:40,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:45:40,20,21/08/2020,20
snip_2020_08_22_00_46_08_in.mp4,21.8.2020,23:46:17,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:46:17,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:46:17,20,21/08/2020,20
snip_2020_08_22_00_46_36_out.mp4,21.8.2020,23:46:45,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:46:45,20,21/08/2020,20
,,,,0,1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:46:45,20,21/08/2020,20
snip_2020_08_22_00_46_36_in.mp4,21.8.2020,23:46:45,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:46:45,20,21/08/2020,20
snip_2020_08_22_00_46_42_out.mp4,21.8.2020,23:46:50,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:46:50,20,21/08/2020,20
snip_2020_08_22_00_48_06_out.mp4,21.8.2020,23:48:15,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:48:15,20,21/08/2020,20
snip_2020_08_22_00_49_00_out.mp4,21.8.2020,23:49:09,LS1 Ausflug,-1,-1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:49:09,20,21/08/2020,20
,,,,0,1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:49:09,20,21/08/2020,20
snip_2020_08_22_00_49_00_in.mp4,21.8.2020,23:49:09,LS1 Einflug,1,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:49:09,20,21/08/2020,20
,,,,0,1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:49:09,20,21/08/2020,20
snip_2020_08_22_00_49_06_in.mp4,21.8.2020,23:49:15,LS1 Einflug,0,-1,,NA,NA,0,A4,Eldena_L16,21.8.2020,23:49:15,20,21/08/2020,20
,,,,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:49:15,20,21/08/2020,20
snip_2020_08_22_00_49_16_in.mp4,21.8.2020,23:49:25,LS1 Einflug,1,1,,NA,NA,1,A4,Eldena_L16,21.8.2020,23:49:25,20,21/08/2020,20
