Video.files,Date,Time,Event,EventC,VideoC,Innerloop,Accuracy,Week,Site,Date_auto,Time_auto,TimeofYear,pseudodate,pseudoday
snip_2021_02_23_23_15_24_in.mp4,23.2.2021,23:15:47,LS1 Einflug,1,1,1,1,S1,Eldena_L16,23.2.2021,23:15:47,206,23/02/2021,206
snip_2021_02_23_23_16_59_out.mp4,23.2.2021,23:17:23,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,23.2.2021,23:17:23,206,23/02/2021,206
snip_2021_02_24_00_17_35_out.mp4,24.2.2021,0:17:58,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,24.2.2021,0:17:58,207,23/02/2021,206
,24.2.2021,0:17:59,LS1 Einflug,1,1,1,1,S1,Eldena_L16,24.2.2021,0:17:59,207,23/02/2021,206
snip_2021_02_24_00_31_34_out.mp4,24.2.2021,0:31:58,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,24.2.2021,0:31:58,207,23/02/2021,206
,24.2.2021,0:31:58,LS1 Einflug,1,1,1,1,S1,Eldena_L16,24.2.2021,0:31:58,207,23/02/2021,206
snip_2021_02_24_00_31_55_out.mp4,24.2.2021,0:32:19,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,24.2.2021,0:32:19,207,23/02/2021,206
snip_2021_02_24_02_04_21_out.mp4,24.2.2021,2:04:46,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,24.2.2021,2:04:46,207,23/02/2021,206
snip_2021_02_24_02_04_22_in.mp4,24.2.2021,2:04:46,LS1 Einflug,1,1,1,1,S1,Eldena_L16,24.2.2021,2:04:46,207,23/02/2021,206
snip_2021_02_24_02_11_00_out.mp4,24.2.2021,2:11:25,LS1 Ausflug,-1,-1,0,1,S1,Eldena_L16,24.2.2021,2:11:25,207,23/02/2021,206
snip_2021_02_24_02_55_53_out.mp4,24.2.2021,2:56:18,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,24.2.2021,2:56:18,207,23/02/2021,206
snip_2021_02_24_02_55_54_in.mp4,24.2.2021,2:56:18,LS1 Einflug,1,1,1,1,S1,Eldena_L16,24.2.2021,2:56:18,207,23/02/2021,206
snip_2021_02_24_02_57_19_in.mp4,24.2.2021,2:57:44,LS1 Ausflug,-1,-1,1,1,S1,Eldena_L16,24.2.2021,2:57:44,207,23/02/2021,206
