Video.files,Date,Time,Event,EventC,VideoC,Innerloop,Accuracy,Week,Site,Date_auto,Time_auto,TimeofYear,pseudodate,pseudoday,flutter error,event missed
snip_2021_03_31_02_48_22_out.mp4,31.3.2021,1:48:56,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,1:48:56,242,30/03/2021,241,0,
,31.3.2021,1:49:03,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,1:49:03,242,30/03/2021,241,0,
snip_2021_03_31_02_48_39_in.mp4,31.3.2021,1:49:13,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,1:49:13,242,30/03/2021,241,0,
snip_2021_03_31_02_49_22_out.mp4,31.3.2021,1:49:56,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,1:49:56,242,30/03/2021,241,0,
snip_2021_03_31_02_57_44_out.mp4,31.3.2021,1:58:18,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,1:58:18,242,30/03/2021,241,0,
snip_2021_03_31_03_00_44_in.mp4,31.3.2021,2:01:18,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,2:01:18,242,30/03/2021,241,0,
snip_2021_03_31_03_02_55_out.mp4,31.3.2021,2:03:29,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,2:03:29,242,30/03/2021,241,0,
snip_2021_03_31_03_04_00_out.mp4,31.3.2021,2:04:34,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,2:04:34,242,30/03/2021,241,0,
snip_2021_03_31_03_09_45_out.mp4,31.3.2021,2:10:20,LS3 Ausflug,-1,-1,1,1,S6,Eldena_L8,31.3.2021,2:10:20,242,30/03/2021,241,0,
snip_2021_03_31_03_09_48_in.mp4,31.3.2021,2:10:21,LS3 Einflug,1,1,1,1,S6,Eldena_L8,31.3.2021,2:10:21,242,30/03/2021,241,0,
snip_2021_03_31_03_09_51_out.mp4,31.3.2021,2:10:25,LS3 Ausflug,-1,-1,1,1,S6,Eldena_L8,31.3.2021,2:10:25,242,30/03/2021,241,0,
snip_2021_03_31_03_09_53_in.mp4,31.3.2021,2:10:27,LS3 Einflug,1,1,1,1,S6,Eldena_L8,31.3.2021,2:10:27,242,30/03/2021,241,0,
snip_2021_03_31_03_27_05_out.mp4,31.3.2021,2:27:39,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,2:27:39,242,30/03/2021,241,0,
snip_2021_03_31_03_31_06_in.mp4,31.3.2021,2:31:40,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,2:31:40,242,30/03/2021,241,0,
snip_2021_03_31_03_36_30_out.mp4,31.3.2021,2:37:04,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,2:37:04,242,30/03/2021,241,0,
snip_2021_03_31_03_49_38_out.mp4,31.3.2021,2:50:12,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,2:50:12,242,30/03/2021,241,0,
snip_2021_03_31_03_49_43_in.mp4,31.3.2021,2:50:17,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,2:50:17,242,30/03/2021,241,0,
snip_2021_03_31_04_05_12_out.mp4,31.3.2021,3:05:47,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,3:05:47,242,30/03/2021,241,0,
,31.3.2021,3:15:01,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,3:15:01,242,30/03/2021,241,0,
snip_2021_03_31_04_22_24_in.mp4,31.3.2021,3:22:59,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,3:22:59,242,30/03/2021,241,0,
snip_2021_03_31_04_24_51_out.mp4,31.3.2021,3:25:26,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,3:25:26,242,30/03/2021,241,0,
snip_2021_03_31_04_47_11_out.mp4,31.3.2021,3:47:46,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,3:47:46,242,30/03/2021,241,0,
snip_2021_03_31_05_08_47_out.mp4,31.3.2021,4:09:22,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,4:09:22,242,30/03/2021,241,0,
snip_2021_03_31_05_08_51_out.mp4,31.3.2021,4:09:26,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,4:09:26,242,30/03/2021,241,0,
snip_2021_03_31_05_09_29_in.mp4,31.3.2021,4:10:04,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,4:10:04,242,30/03/2021,241,0,
snip_2021_03_31_05_36_05_out.mp4,31.3.2021,4:36:40,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,4:36:40,242,30/03/2021,241,0,
snip_2021_03_31_05_39_29_out.mp4,31.3.2021,4:40:04,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,4:40:04,242,30/03/2021,241,0,
snip_2021_03_31_05_39_36_in.mp4,31.3.2021,4:40:10,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,4:40:10,242,30/03/2021,241,0,
snip_2021_03_31_05_55_36_out.mp4,31.3.2021,4:56:11,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,4:56:11,242,30/03/2021,241,0,
snip_2021_03_31_05_55_42_in.mp4,31.3.2021,4:56:17,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,4:56:17,242,30/03/2021,241,0,
snip_2021_03_31_20_10_33_out.mp4,31.3.2021,19:11:13,LS3 Ausflug,-1,-1,1,1,S6,Eldena_L8,31.3.2021,19:11:13,242,31/03/2021,242,0,
snip_2021_03_31_20_10_35_in.mp4,31.3.2021,19:11:15,LS3 Einflug,1,1,1,1,S6,Eldena_L8,31.3.2021,19:11:15,242,31/03/2021,242,0,
snip_2021_03_31_20_16_27_out.mp4,31.3.2021,19:17:07,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:17:07,242,31/03/2021,242,0,
snip_2021_03_31_20_21_08_out.mp4,31.3.2021,19:21:47,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:21:47,242,31/03/2021,242,0,
snip_2021_03_31_20_22_28_in.mp4,31.3.2021,19:23:07,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,19:23:07,242,31/03/2021,242,0,
snip_2021_03_31_20_25_26_out.mp4,31.3.2021,19:26:06,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:26:06,242,31/03/2021,242,0,
snip_2021_03_31_20_26_49_in.mp4,31.3.2021,19:27:29,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,19:27:29,242,31/03/2021,242,0,
snip_2021_03_31_20_34_37_out.mp4,31.3.2021,19:35:17,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:35:17,242,31/03/2021,242,0,
snip_2021_03_31_20_34_44_out.mp4,31.3.2021,19:35:24,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:35:24,242,31/03/2021,242,0,
snip_2021_03_31_20_34_56_out.mp4,31.3.2021,19:35:36,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:35:36,242,31/03/2021,242,0,
snip_2021_03_31_20_35_33_in.mp4,31.3.2021,19:36:12,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,19:36:12,242,31/03/2021,242,0,
snip_2021_03_31_20_47_10_out.mp4,31.3.2021,19:47:50,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:47:50,242,31/03/2021,242,0,
snip_2021_03_31_20_47_36_out.mp4,31.3.2021,19:48:16,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:48:16,242,31/03/2021,242,0,
snip_2021_03_31_20_53_51_out.mp4,31.3.2021,19:54:31,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:54:31,242,31/03/2021,242,0,
snip_2021_03_31_20_56_10_out.mp4,31.3.2021,19:56:50,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,19:56:50,242,31/03/2021,242,0,
snip_2021_03_31_20_57_44_in.mp4,31.3.2021,19:58:24,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,19:58:24,242,31/03/2021,242,0,
,31.3.2021,20:01:40,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:01:40,242,31/03/2021,242,0,
snip_2021_03_31_21_06_31_out.mp4,31.3.2021,20:07:11,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:07:11,242,31/03/2021,242,0,
snip_2021_03_31_21_07_58_in.mp4,31.3.2021,20:08:38,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,20:08:38,242,31/03/2021,242,0,
snip_2021_03_31_21_21_38_in.mp4,31.3.2021,20:22:18,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,20:22:18,242,31/03/2021,242,0,
snip_2021_03_31_21_28_53_out.mp4,31.3.2021,20:29:33,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:29:33,242,31/03/2021,242,0,
snip_2021_03_31_21_28_53_out.mp4,31.3.2021,20:29:33,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:29:33,242,31/03/2021,242,0,
snip_2021_03_31_21_29_24_out.mp4,31.3.2021,20:30:04,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:30:04,242,31/03/2021,242,0,
snip_2021_03_31_21_29_38_out.mp4,31.3.2021,20:30:17,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:30:17,242,31/03/2021,242,0,
,31.3.2021,20:31:40,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:31:40,242,31/03/2021,242,0,
snip_2021_03_31_21_37_10_in.mp4,31.3.2021,20:37:50,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,20:37:50,242,31/03/2021,242,0,
snip_2021_03_31_21_38_26_out.mp4,31.3.2021,20:39:06,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:39:06,242,31/03/2021,242,0,
,31.3.2021,20:43:01,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:43:01,242,31/03/2021,242,0,
snip_2021_03_31_21_46_35_in.mp4,31.3.2021,20:47:15,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,20:47:15,242,31/03/2021,242,0,
,31.3.2021,20:51:27,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:51:27,242,31/03/2021,242,0,
,31.3.2021,20:53:21,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,20:53:21,242,31/03/2021,242,0,
snip_2021_03_31_22_25_55_in.mp4,31.3.2021,21:26:35,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,21:26:35,242,31/03/2021,242,0,
snip_2021_03_31_22_27_03_out.mp4,31.3.2021,21:27:43,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,21:27:43,242,31/03/2021,242,0,
snip_2021_03_31_22_27_51_in.mp4,31.3.2021,21:28:31,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,21:28:31,242,31/03/2021,242,0,
snip_2021_03_31_22_33_02_out.mp4,31.3.2021,21:33:42,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,21:33:42,242,31/03/2021,242,0,
snip_2021_03_31_22_42_09_out.mp4,31.3.2021,21:42:49,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,21:42:49,242,31/03/2021,242,0,
snip_2021_03_31_22_44_18_in.mp4,31.3.2021,21:44:58,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,21:44:58,242,31/03/2021,242,0,
snip_2021_03_31_22_45_19_out.mp4,31.3.2021,21:45:59,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,21:45:59,242,31/03/2021,242,0,
snip_2021_03_31_23_21_30_in.mp4,31.3.2021,22:22:10,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,22:22:10,242,31/03/2021,242,0,
,31.3.2021,22:33:21,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,22:33:21,242,31/03/2021,242,0,
snip_2021_03_31_23_32_43_in.mp4,31.3.2021,22:33:23,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,22:33:23,242,31/03/2021,242,0,
snip_2021_03_31_23_32_47_in.mp4,31.3.2021,22:33:28,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,22:33:28,242,31/03/2021,242,0,
snip_2021_03_31_23_32_55_in.mp4,31.3.2021,22:33:36,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,22:33:36,242,31/03/2021,242,0,
snip_2021_03_31_23_33_23_out.mp4,31.3.2021,22:34:04,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,22:34:04,242,31/03/2021,242,0,
snip_2021_03_31_23_33_34_in.mp4,31.3.2021,22:34:14,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,22:34:14,242,31/03/2021,242,0,
snip_2021_03_31_23_33_35_in.mp4,31.3.2021,22:34:16,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,22:34:16,242,31/03/2021,242,0,
snip_2021_03_31_23_39_57_in.mp4,31.3.2021,22:40:37,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,22:40:37,242,31/03/2021,242,0,
snip_2021_03_31_23_43_45_out.mp4,31.3.2021,22:44:26,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,22:44:26,242,31/03/2021,242,0,
snip_2021_04_01_00_05_48_out.mp4,31.3.2021,23:06:29,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,23:06:29,242,31/03/2021,242,0,
snip_2021_04_01_00_05_49_out.mp4,31.3.2021,23:06:30,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,23:06:30,242,31/03/2021,242,0,
snip_2021_04_01_00_06_00_in.mp4,31.3.2021,23:06:41,LS3 Einflug,1,1,1,1,S6,Eldena_L8,31.3.2021,23:06:41,242,31/03/2021,242,0,
,31.3.2021,23:06:43,LS3 Ausflug,-1,-1,1,1,S6,Eldena_L8,31.3.2021,23:06:43,242,31/03/2021,242,0,
snip_2021_04_01_00_06_07_in.mp4,31.3.2021,23:06:47,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,23:06:47,242,31/03/2021,242,0,
snip_2021_04_01_00_07_50_in.mp4,31.3.2021,23:08:31,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,23:08:31,242,31/03/2021,242,0,
snip_2021_04_01_00_34_19_out.mp4,31.3.2021,23:34:15,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,23:34:15,242,31/03/2021,242,0,
snip_2021_04_01_00_43_05_in.mp4,31.3.2021,23:35:00,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,23:35:00,242,31/03/2021,242,0,
snip_2021_04_01_00_57_06_out.mp4,31.3.2021,23:57:48,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,31.3.2021,23:57:48,242,31/03/2021,242,1,-1
snip_2021_04_01_00_58_45_in.mp4,31.3.2021,23:59:26,LS3 Einflug,1,1,0,1,S6,Eldena_L8,31.3.2021,23:59:26,242,31/03/2021,242,0,
snip_2021_04_01_01_15_37_out.mp4,1.4.2021,0:16:18,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,0:16:18,243,31/03/2021,242,0,
snip_2021_04_01_01_30_56_out.mp4,1.4.2021,0:31:37,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,0:31:37,243,31/03/2021,242,0,
snip_2021_04_01_01_49_59_out.mp4,1.4.2021,0:50:40,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,0:50:40,243,31/03/2021,242,0,
snip_2021_04_01_02_03_40_in.mp4,1.4.2021,1:04:20,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,1:04:20,243,31/03/2021,242,0,
snip_2021_04_01_02_03_44_out.mp4,1.4.2021,1:04:25,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,1:04:25,243,31/03/2021,242,0,
,1.4.2021,1:05:00,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,1:05:00,243,31/03/2021,242,0,
snip_2021_04_01_02_04_53_in.mp4,1.4.2021,1:05:34,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,1:05:34,243,31/03/2021,242,0,
snip_2021_04_01_02_05_03_out.mp4,1.4.2021,1:05:44,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,1:05:44,243,31/03/2021,242,0,
snip_2021_04_01_02_05_22_in.mp4,1.4.2021,1:06:03,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,1:06:03,243,31/03/2021,242,0,
snip_2021_04_01_02_19_50_out.mp4,1.4.2021,1:20:31,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,1:20:31,243,31/03/2021,242,0,
snip_2021_04_01_02_22_45_out.mp4,1.4.2021,1:23:26,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,1:23:26,243,31/03/2021,242,0,
snip_2021_04_01_02_40_13_out.mp4,1.4.2021,1:40:54,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,1:40:54,243,31/03/2021,242,0,
snip_2021_04_01_03_18_24_out.mp4,1.4.2021,2:19:06,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,2:19:06,243,31/03/2021,242,0,
snip_2021_04_01_03_19_37_in.mp4,1.4.2021,2:20:19,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,2:20:19,243,31/03/2021,242,0,
snip_2021_04_01_03_19_59_out.mp4,1.4.2021,2:20:41,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,2:20:41,243,31/03/2021,242,0,
snip_2021_04_01_03_20_29_in.mp4,1.4.2021,2:21:11,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,2:21:11,243,31/03/2021,242,0,
snip_2021_04_01_04_37_17_out.mp4,1.4.2021,3:38:00,LS3 Ausflug,-1,-1,1,1,S6,Eldena_L8,1.4.2021,3:38:00,243,31/03/2021,242,0,
snip_2021_04_01_04_37_20_in.mp4,1.4.2021,3:38:02,LS3 Einflug,1,1,1,1,S6,Eldena_L8,1.4.2021,3:38:02,243,31/03/2021,242,0,
snip_2021_04_01_04_40_32_out.mp4,1.4.2021,3:41:15,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,3:41:15,243,31/03/2021,242,0,
snip_2021_04_01_20_09_30_out.mp4,1.4.2021,19:10:17,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,19:10:17,243,01/04/2021,243,0,
snip_2021_04_01_20_44_16_in.mp4,1.4.2021,19:45:03,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,19:45:03,243,01/04/2021,243,0,
snip_2021_04_01_20_48_31_in.mp4,1.4.2021,19:49:18,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,19:49:18,243,01/04/2021,243,0,
snip_2021_04_01_21_29_00_out.mp4,1.4.2021,20:29:48,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,20:29:48,243,01/04/2021,243,0,
snip_2021_04_01_22_08_10_in.mp4,1.4.2021,21:08:57,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,21:08:57,243,01/04/2021,243,0,
snip_2021_04_01_23_11_02_out.mp4,1.4.2021,22:11:50,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,22:11:50,243,01/04/2021,243,0,
snip_2021_04_01_23_11_38_out.mp4,1.4.2021,22:12:26,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,22:12:26,243,01/04/2021,243,0,
snip_2021_04_01_23_17_14_out.mp4,1.4.2021,22:18:02,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,22:18:02,243,01/04/2021,243,0,
snip_2021_04_01_23_17_21_in.mp4,1.4.2021,22:18:09,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,22:18:09,243,01/04/2021,243,0,
snip_2021_04_01_23_17_26_in.mp4,1.4.2021,22:18:14,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,22:18:14,243,01/04/2021,243,0,
snip_2021_04_02_00_00_26_out.mp4,1.4.2021,23:01:15,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,23:01:15,243,01/04/2021,243,0,
snip_2021_04_02_00_29_41_out.mp4,1.4.2021,23:30:30,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,1.4.2021,23:30:30,243,01/04/2021,243,0,
snip_2021_04_02_00_53_32_in.mp4,1.4.2021,23:54:20,LS3 Einflug,1,1,0,1,S6,Eldena_L8,1.4.2021,23:54:20,243,01/04/2021,243,0,
snip_2021_04_02_02_23_09_out.mp4,2.4.2021,1:23:57,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,2.4.2021,1:23:57,244,01/04/2021,243,0,
snip_2021_04_02_02_24_55_out.mp4,2.4.2021,1:25:43,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,2.4.2021,1:25:43,244,01/04/2021,243,0,
snip_2021_04_02_02_43_21_out.mp4,2.4.2021,1:44:10,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,2.4.2021,1:44:10,244,01/04/2021,243,0,
snip_2021_04_02_03_44_44_out.mp4,2.4.2021,2:45:34,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,2.4.2021,2:45:34,244,01/04/2021,243,0,
snip_2021_04_02_03_51_11_in.mp4,2.4.2021,2:52:02,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,2.4.2021,2:52:02,244,01/04/2021,243,0,
snip_2021_04_02_03_51_20_in.mp4,2.4.2021,2:52:09,LS3 Einflug,1,1,0,1,S6,Eldena_L8,2.4.2021,2:52:09,244,01/04/2021,243,0,
snip_2021_04_02_05_21_19_out.mp4,2.4.2021,4:22:09,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,2.4.2021,4:22:09,244,01/04/2021,243,0,
snip_2021_04_02_05_21_22_in.mp4,2.4.2021,4:22:11,LS3 Einflug,1,1,0,1,S6,Eldena_L8,2.4.2021,4:22:11,244,01/04/2021,243,0,
snip_2021_04_02_05_57_43_out.mp4,2.4.2021,4:58:33,LS3 Ausflug,-1,-1,0,1,S6,Eldena_L8,2.4.2021,4:58:33,244,01/04/2021,243,0,
snip_2021_04_02_20_46_26_out.mp4,2.4.2021,19:46:30,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,2.4.2021,19:46:30,244,02/04/2021,244,0,
snip_2021_04_02_20_47_27_out.mp4,2.4.2021,19:47:30,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,2.4.2021,19:47:30,244,02/04/2021,244,0,
snip_2021_04_02_21_11_37_out.mp4,2.4.2021,20:11:42,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,2.4.2021,20:11:42,244,02/04/2021,244,0,
snip_2021_04_02_22_55_09_out.mp4,2.4.2021,21:55:14,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,2.4.2021,21:55:14,244,02/04/2021,244,0,
,2.4.2021,22:59:15,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,2.4.2021,22:59:15,244,02/04/2021,244,0,
,2.4.2021,23:26:56,LS3 Einflug,1,1,0,1,S7,Eldena_L8,2.4.2021,23:26:56,244,02/04/2021,244,1,-1
snip_2021_04_03_02_27_44_out.mp4,3.4.2021,1:27:50,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,1:27:50,245,02/04/2021,244,0,
snip_2021_04_03_04_49_33_out.mp4,3.4.2021,3:49:40,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,3:49:40,245,02/04/2021,244,0,
snip_2021_04_03_05_45_17_out.mp4,3.4.2021,4:45:25,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,4:45:25,245,02/04/2021,244,0,
snip_2021_04_03_05_45_30_in.mp4,3.4.2021,4:45:37,LS3 Einflug,1,1,0,1,S7,Eldena_L8,3.4.2021,4:45:37,245,02/04/2021,244,0,
snip_2021_04_03_20_59_02_in.mp4,3.4.2021,19:59:14,LS3 Einflug,1,1,0,1,S7,Eldena_L8,3.4.2021,19:59:14,245,03/04/2021,245,0,
snip_2021_04_03_21_15_40_out.mp4,3.4.2021,20:15:52,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,20:15:52,245,03/04/2021,245,0,
snip_2021_04_03_22_04_00_out.mp4,3.4.2021,21:04:12,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,21:04:12,245,03/04/2021,245,0,
snip_2021_04_03_22_26_33_out.mp4,3.4.2021,21:26:45,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,21:26:45,245,03/04/2021,245,0,
snip_2021_04_03_22_26_47_in.mp4,3.4.2021,21:26:59,LS3 Einflug,1,1,0,1,S7,Eldena_L8,3.4.2021,21:26:59,245,03/04/2021,245,0,
snip_2021_04_03_23_05_13_out.mp4,3.4.2021,22:05:25,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,22:05:25,245,03/04/2021,245,0,
snip_2021_04_03_23_07_35_in.mp4,3.4.2021,22:07:47,LS3 Einflug,1,1,0,1,S7,Eldena_L8,3.4.2021,22:07:47,245,03/04/2021,245,0,
snip_2021_04_03_23_46_05_out.mp4,3.4.2021,22:46:17,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,3.4.2021,22:46:17,245,03/04/2021,245,0,
snip_2021_04_03_23_55_13_in.mp4,3.4.2021,22:55:25,LS3 Ausflug,-1,-1,1,1,S7,Eldena_L8,3.4.2021,22:55:25,245,03/04/2021,245,0,
snip_2021_04_03_23_55_25_in.mp4,3.4.2021,22:55:37,LS3 Einflug,1,1,0,1,S7,Eldena_L8,3.4.2021,22:55:37,245,03/04/2021,245,0,
snip_2021_04_04_02_22_45_out.mp4,4.4.2021,1:22:58,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,4.4.2021,1:22:58,246,03/04/2021,245,0,
snip_2021_04_04_02_23_10_in.mp4,4.4.2021,1:23:24,LS3 Einflug,1,1,0,1,S7,Eldena_L8,4.4.2021,1:23:24,246,03/04/2021,245,0,
,4.4.2021,4:35:25,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,4.4.2021,4:35:25,246,03/04/2021,245,0,
snip_2021_04_04_05_35_20_in.mp4,4.4.2021,4:35:34,LS3 Einflug,1,1,0,1,S7,Eldena_L8,4.4.2021,4:35:34,246,03/04/2021,245,0,
snip_2021_04_04_20_09_54_out.mp4,4.4.2021,19:10:13,LS3 Ausflug,-1,-1,0,1,S7,Eldena_L8,4.4.2021,19:10:13,246,04/04/2021,246,0,
