"Video.file","Date","Time","Event","EventC","VideoC","Notes","X","Innerloop","Accuracy","Week","Site","Date_auto","Time_auto","TimeofYear","pseudodate","pseudoday"
"snip_2020_08_15_02_05_44_out.mp4","15.8.2020","1:05:47","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:05:47",14,"14/08/2020",13
"snip_2020_08_15_02_07_25_out.mp4","15.8.2020","1:07:28","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:07:28",14,"14/08/2020",13
"snip_2020_08_15_02_09_52_in.mp4","15.8.2020","1:09:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:09:56",14,"14/08/2020",13
"snip_2020_08_15_02_17_08_out.mp4","15.8.2020","1:17:11","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:17:11",14,"14/08/2020",13
"snip_2020_08_15_02_20_52_in.mp4","15.8.2020","1:20:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:20:56",14,"14/08/2020",13
"snip_2020_08_15_02_25_52_in.mp4","15.8.2020","1:25:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:25:56",14,"14/08/2020",13
"snip_2020_08_15_02_27_53_in.mp4","15.8.2020","1:27:56","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:27:56",14,"14/08/2020",13
"snip_2020_08_15_02_29_22_in.mp4","15.8.2020","1:29:26","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:29:26",14,"14/08/2020",13
"snip_2020_08_15_02_30_26_in.mp4","15.8.2020","1:30:30","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:30:30",14,"14/08/2020",13
"snip_2020_08_15_02_32_40_in.mp4","15.8.2020","1:32:44","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:32:44",14,"14/08/2020",13
"snip_2020_08_15_02_36_27_out.mp4","15.8.2020","1:36:31","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:36:31",14,"14/08/2020",13
"snip_2020_08_15_02_39_44_out.mp4","15.8.2020","1:39:48","LS1 Ausflug",-1,-1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:39:48",14,"14/08/2020",13
"snip_2020_08_15_02_40_15_in.mp4","15.8.2020","1:40:19","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:40:19",14,"14/08/2020",13
"snip_2020_08_15_02_41_05_in.mp4","15.8.2020","1:41:09","LS1 Einflug",1,1,NA,NA,0,1,"A3","Anklam","15.8.2020","1:41:09",14,"14/08/2020",13
"snip_2020_08_15_02_44_11_out.mp4","15.8.2020","1:44:14","LS1 Ausflug",-1,-1,NA,NA,1,1,"A3","Anklam","15.8.2020","1:44:14",14,"14/08/2020",13
